,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,12,0,terran,hard
2,1125,37,0,700,300,0,0,25,0,176,0,50,0,12,0,terran,hard
3,1160,56,0,700,300,0,0,60,0,347,0,100,0,12,0,terran,hard
4,1220,71,0,750,300,0,0,120,0,671,0,100,0,12,0,terran,hard
5,1250,86,0,750,300,0,0,150,0,727,0,100,0,12,0,terran,hard
6,1285,102,0,750,300,0,0,185,0,699,0,100,0,12,0,terran,hard
7,1335,121,0,800,300,0,0,235,0,643,0,175,0,12,0,terran,hard
8,1370,136,0,800,300,0,0,270,0,671,0,175,0,12,0,terran,hard
9,1420,151,0,800,300,0,0,320,0,755,0,175,0,12,0,terran,hard
10,1265,167,0,800,300,0,0,365,0,727,0,375,0,12,0,terran,hard
11,1500,184,0,850,300,0,0,400,0,727,0,425,0,12,0,terran,hard
12,1545,199,0,850,300,0,0,445,0,699,0,425,0,12,0,terran,hard
13,1590,214,0,850,325,0,0,490,0,699,0,425,0,12,0,terran,hard
14,1625,232,0,900,325,0,0,525,0,699,0,425,0,12,0,terran,hard
15,1668,252,0,900,325,0,0,560,8,643,44,425,0,12,0,terran,hard
16,1716,272,0,900,325,0,0,600,16,615,89,425,0,12,0,terran,hard
17,1764,292,0,900,325,0,0,640,24,615,134,425,0,12,0,terran,hard
18,1812,312,0,900,325,0,0,680,32,671,134,425,0,12,0,terran,hard
19,1565,332,0,900,325,0,0,725,40,699,134,725,0,12,0,terran,hard
20,1574,352,0,900,325,0,0,755,44,671,111,750,0,12,0,terran,hard
21,1922,371,2,900,325,0,0,770,52,503,111,800,0,12,0,terran,hard
22,1975,383,7,900,325,0,0,815,60,503,111,850,0,12,0,terran,hard
23,2018,393,12,900,325,0,0,850,68,531,134,850,0,12,0,terran,hard
24,2046,409,17,900,525,0,0,870,76,559,134,850,0,12,0,terran,hard
25,2084,429,22,1000,525,0,0,900,84,475,134,850,0,12,0,terran,hard
26,2137,449,27,1000,525,0,0,945,92,531,111,850,0,12,0,terran,hard
27,2016,470,32,1000,550,0,0,970,96,531,111,1000,0,12,0,terran,hard
28,2207,495,37,1000,550,0,0,995,112,503,156,1000,0,12,0,terran,hard
29,2258,516,42,1000,550,0,0,1030,128,475,223,1050,0,12,0,terran,hard
30,2300,536,47,1000,550,0,0,1060,140,531,246,1050,0,12,0,terran,hard
31,2327,556,52,1000,550,0,0,1075,152,475,223,1050,0,12,0,terran,hard
32,2373,580,57,1050,550,0,0,1105,168,419,223,1050,0,12,0,terran,hard
33,2424,605,62,1050,550,0,0,1140,184,447,246,1050,0,12,0,terran,hard
34,2470,630,67,1050,550,0,0,1170,200,531,268,1050,0,12,0,terran,hard
35,2502,655,72,1050,550,0,0,1190,212,475,246,1050,0,12,0,terran,hard
36,2553,680,77,1050,550,0,0,1225,228,475,246,1050,0,12,0,terran,hard
37,2604,705,82,1050,550,0,0,1260,244,503,246,1050,0,12,0,terran,hard
38,2641,730,87,1050,550,0,0,1285,256,531,246,1050,0,12,0,terran,hard
39,2392,756,92,1050,700,0,0,1320,272,531,246,1350,0,12,0,terran,hard
40,2733,786,97,1050,700,0,0,1345,288,475,246,1350,0,12,0,terran,hard
41,2779,816,102,1050,1000,0,0,1375,304,503,246,1400,0,12,0,terran,hard
42,2817,851,107,1050,1000,0,0,1405,312,475,223,1450,0,12,0,terran,hard
43,2858,881,112,1050,1000,0,0,1430,328,475,223,1450,0,12,0,terran,hard
44,2899,913,117,1100,1000,0,0,1455,344,447,246,1500,0,12,0,terran,hard
45,2950,948,122,1100,1000,0,0,1490,360,475,268,1500,0,12,0,terran,hard
46,2982,982,127,1150,1000,0,0,1510,372,419,246,1550,0,12,0,terran,hard
47,3033,1016,132,1200,1000,0,0,1545,388,503,246,1550,0,12,0,terran,hard
48,3084,1054,137,1200,1000,0,0,1580,404,503,246,1600,0,12,0,terran,hard
49,3116,1089,142,1200,1000,0,0,1600,416,531,246,1650,0,12,0,terran,hard
50,3177,1122,147,1250,1000,0,0,1645,432,559,246,1650,0,12,0,terran,hard
51,3233,1153,152,1300,1000,0,0,1685,448,587,246,1700,0,12,0,terran,hard
52,3284,1184,157,1300,1000,0,0,1720,464,671,246,1700,0,12,0,terran,hard
53,3347,1222,165,1350,1000,0,0,1775,472,727,223,1700,0,12,0,terran,hard
54,3393,1262,175,1400,1000,0,0,1805,488,671,223,1700,0,12,0,terran,hard
55,3454,1302,185,1400,1000,0,0,1850,504,727,246,1700,0,12,0,terran,hard
56,3525,1345,195,1400,1000,0,0,1905,520,727,268,1700,0,12,0,terran,hard
57,3577,1390,205,1400,1000,0,0,1945,532,783,246,1700,0,12,0,terran,hard
58,3628,1435,215,1400,1000,0,0,1980,548,727,246,1700,0,12,0,terran,hard
59,3704,1483,225,1400,1000,0,0,2040,564,755,246,1700,0,12,0,terran,hard
60,3761,1536,235,1400,1300,0,0,2085,576,783,246,1800,0,12,0,terran,hard
61,3812,1574,245,1400,1300,0,0,2120,592,755,246,2050,0,12,0,terran,hard
62,3873,1600,255,1400,1300,0,0,2165,608,699,246,2150,0,12,0,terran,hard
63,3939,1627,265,1400,1300,0,0,2215,624,727,246,2200,0,12,0,terran,hard
64,3997,1658,278,1600,1300,0,0,2265,632,839,223,2200,0,12,0,terran,hard
65,4048,1693,297,1650,1300,0,0,2300,648,755,223,2200,0,12,0,terran,hard
66,4119,1732,317,1800,1300,0,0,2355,664,783,246,2275,25,12,0,terran,hard
67,4195,1773,342,1900,1300,0,0,2415,680,839,268,2275,25,12,0,terran,hard
68,4262,1810,367,1900,1300,0,0,2470,692,951,246,2450,50,12,0,terran,hard
69,4323,1845,392,1900,1300,0,0,2515,708,895,246,2525,75,12,0,terran,hard
70,4399,1887,417,1900,1300,0,0,2575,724,867,246,2525,75,12,0,terran,hard
71,4466,1930,442,1900,1300,0,0,2630,736,895,246,2675,125,12,0,terran,hard
72,4537,1970,467,2000,1300,0,0,2685,752,951,246,2675,125,12,0,terran,hard
