,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,35,1,terran,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,35,1,terran,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,35,1,terran,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,35,1,terran,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,35,1,terran,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,35,1,terran,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,35,1,terran,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,35,1,terran,hard
9,1425,136,0,800,300,0,0,325,0,783,0,275,0,35,1,terran,hard
10,1465,151,0,800,300,0,0,365,0,699,0,275,0,35,1,terran,hard
11,1510,166,0,950,300,0,0,410,0,727,0,325,0,35,1,terran,hard
12,1555,171,0,950,300,0,0,455,0,699,0,425,0,35,1,terran,hard
13,1595,176,0,950,325,0,0,495,0,727,0,425,0,35,1,terran,hard
14,1639,181,0,950,325,0,0,535,4,699,22,425,0,35,1,terran,hard
15,1683,186,0,1050,325,0,0,575,8,699,44,475,0,35,1,terran,hard
16,1731,191,0,1100,325,0,0,615,16,643,89,475,0,35,1,terran,hard
17,1599,196,0,1100,325,0,0,675,24,783,111,675,0,35,1,terran,hard
18,1842,201,0,1100,325,0,0,710,32,755,134,725,0,35,1,terran,hard
19,1895,206,0,1150,325,0,0,755,40,811,134,725,0,35,1,terran,hard
20,1963,211,0,1150,325,0,0,815,48,755,134,725,0,35,1,terran,hard
21,2011,216,0,1150,325,0,0,855,56,811,134,775,0,35,1,terran,hard
22,2069,221,0,1200,325,0,0,905,64,839,134,775,0,35,1,terran,hard
23,2128,226,0,1200,325,0,0,960,68,839,111,775,0,35,1,terran,hard
24,2186,231,0,1200,325,0,0,1010,76,867,111,825,0,35,1,terran,hard
25,2249,236,0,1250,325,0,0,1065,84,895,111,825,0,35,1,terran,hard
26,2002,241,0,1250,325,0,0,1110,92,839,134,1125,0,35,1,terran,hard
27,2056,246,0,1250,325,0,0,1160,96,839,111,1200,0,35,1,terran,hard
28,2414,251,0,1300,325,0,0,1210,104,811,111,1200,0,35,1,terran,hard
29,2477,256,0,1300,325,0,0,1265,112,839,111,1200,0,35,1,terran,hard
