,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,24,1,protoss,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,24,1,protoss,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,24,1,protoss,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,24,1,protoss,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,24,1,protoss,hard
6,1265,102,0,800,300,0,0,190,0,727,0,225,0,24,1,protoss,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,24,1,protoss,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,24,1,protoss,hard
9,1420,136,0,800,300,0,0,320,0,727,0,275,0,24,1,protoss,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,24,1,protoss,hard
11,1505,166,0,950,300,0,0,405,0,699,0,325,0,24,1,protoss,hard
12,1550,171,0,950,300,0,0,450,0,727,0,425,0,24,1,protoss,hard
13,1600,176,0,950,325,0,0,500,0,755,0,425,0,24,1,protoss,hard
14,1639,181,0,950,325,0,0,535,4,727,22,425,0,24,1,protoss,hard
15,1688,186,0,1050,325,0,0,580,8,727,44,425,0,24,1,protoss,hard
16,1736,196,0,1100,325,0,0,620,16,699,89,625,0,24,1,protoss,hard
17,1789,203,0,1100,325,0,0,665,24,727,111,675,0,24,1,protoss,hard
18,1842,208,0,1100,325,0,0,710,32,727,134,725,0,24,1,protoss,hard
19,1895,213,0,1100,325,0,0,755,40,755,134,725,0,24,1,protoss,hard
20,1958,218,0,1150,325,0,0,810,48,811,134,725,0,24,1,protoss,hard
21,2001,223,0,1150,325,0,0,845,56,727,134,775,0,24,1,protoss,hard
22,2060,228,0,1200,325,0,0,900,60,811,111,775,0,24,1,protoss,hard
23,2118,233,0,1200,325,0,0,950,68,783,111,775,0,24,1,protoss,hard
24,2176,238,0,1200,325,0,0,1000,76,895,111,825,0,24,1,protoss,hard
25,2229,243,0,1250,325,0,0,1045,84,811,134,825,0,24,1,protoss,hard
26,1993,248,0,1250,325,0,0,1105,88,867,111,1125,0,24,1,protoss,hard
27,2016,253,0,1250,325,0,0,1145,96,811,111,1150,0,24,1,protoss,hard
28,2099,259,0,1300,325,0,0,1195,104,839,111,1200,0,24,1,protoss,hard
29,2462,265,0,1300,525,0,0,1250,112,811,134,1200,0,24,1,protoss,hard
30,2515,275,0,1300,525,0,0,1295,120,839,134,1250,0,24,1,protoss,hard
31,2578,285,0,1350,525,0,0,1350,128,867,134,1250,0,24,1,protoss,hard
32,2481,295,0,1350,525,0,0,1395,136,811,134,1400,0,24,1,protoss,hard
33,2690,305,0,1350,525,0,0,1450,140,867,111,1450,0,24,1,protoss,hard
34,2743,315,0,1400,550,0,0,1495,148,811,111,1450,0,24,1,protoss,hard
35,2804,325,0,1400,550,0,0,1540,164,783,156,1450,0,24,1,protoss,hard
36,2865,335,0,1400,550,0,0,1585,180,755,223,1500,0,24,1,protoss,hard
37,2933,345,0,1450,550,0,0,1645,188,839,223,1500,0,24,1,protoss,hard
38,2989,355,0,1450,550,0,0,1685,204,839,223,1500,0,24,1,protoss,hard
39,3050,365,0,1450,550,0,0,1730,220,811,223,1550,0,24,1,protoss,hard
40,3126,375,0,1500,550,0,0,1790,236,811,268,1550,0,24,1,protoss,hard
41,2887,385,0,1500,550,0,0,1835,252,839,268,1850,0,24,1,protoss,hard
42,3258,395,0,1500,550,0,0,1890,268,867,268,1900,0,24,1,protoss,hard
43,3315,405,0,1550,550,0,0,1935,280,783,246,1900,0,24,1,protoss,hard
44,3382,418,0,1550,700,0,0,1990,292,839,223,1900,0,24,1,protoss,hard
45,3453,434,0,1550,700,0,0,2045,308,895,223,1900,0,24,1,protoss,hard
46,3524,454,0,1600,700,0,0,2100,324,951,246,1900,0,24,1,protoss,hard
47,3590,474,0,1600,700,0,0,2150,340,923,268,1900,0,24,1,protoss,hard
48,3667,494,0,1600,700,0,0,2215,352,951,246,1900,0,24,1,protoss,hard
49,3738,521,0,1600,1000,0,0,2270,368,951,246,2050,0,24,1,protoss,hard
50,3809,541,0,1600,1000,0,0,2325,384,979,246,2050,0,24,1,protoss,hard
51,3886,561,0,1600,1000,0,0,2390,396,979,246,2150,0,24,1,protoss,hard
52,3957,581,0,1650,1000,0,0,2445,412,979,246,2250,0,24,1,protoss,hard
53,4028,601,4,1750,1000,0,0,2500,428,951,246,2250,0,24,1,protoss,hard
54,4109,621,9,1750,1000,0,0,2565,444,979,268,2250,0,24,1,protoss,hard
55,4181,645,14,1750,1000,0,0,2625,456,1007,246,2325,25,24,1,protoss,hard
56,4252,666,19,1850,1000,0,0,2680,472,1035,246,2375,25,24,1,protoss,hard
57,4329,687,24,1950,1000,0,0,2745,484,1007,223,2375,25,24,1,protoss,hard
58,4405,709,29,1950,1000,0,0,2805,500,979,246,2525,75,24,1,protoss,hard
59,4487,729,35,2000,1000,0,0,2875,512,1091,223,2525,75,24,1,protoss,hard
60,4558,749,45,2100,1000,0,0,2930,528,1035,246,2625,75,24,1,protoss,hard
61,4639,769,55,2100,1000,0,0,2995,544,1091,246,2700,100,24,1,protoss,hard
62,4720,793,65,2100,1300,0,0,3060,560,1035,268,2775,125,24,1,protoss,hard
63,4806,818,75,2200,1300,0,0,3130,576,1119,268,2850,150,24,1,protoss,hard
64,4877,846,85,2300,1300,0,0,3185,592,1063,268,2850,150,24,1,protoss,hard
65,4959,876,95,2400,1300,0,0,3255,604,1091,246,2925,175,24,1,protoss,hard
66,5031,903,105,2500,1300,0,0,3315,616,1035,223,3000,200,24,1,protoss,hard
67,5117,932,115,2600,1300,0,0,3385,632,1119,223,3150,250,24,1,protoss,hard
68,5193,957,125,2600,1300,0,0,3445,648,1063,246,3250,250,24,1,protoss,hard
69,5269,982,135,2700,1300,0,0,3505,664,1035,268,3325,275,24,1,protoss,hard
