,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,26,1,zerg,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,26,1,zerg,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,26,1,zerg,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,26,1,zerg,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,26,1,zerg,hard
6,1265,102,0,800,300,0,0,190,0,727,0,225,0,26,1,zerg,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,26,1,zerg,hard
8,1385,126,0,800,300,0,0,285,0,755,0,275,0,26,1,zerg,hard
9,1425,136,0,800,300,0,0,325,0,755,0,275,0,26,1,zerg,hard
10,1465,151,0,800,300,0,0,365,0,699,0,275,0,26,1,zerg,hard
11,1510,166,0,950,300,0,0,410,0,699,0,325,0,26,1,zerg,hard
12,1555,171,0,950,300,0,0,455,0,727,0,425,0,26,1,zerg,hard
13,1600,176,0,950,325,0,0,500,0,727,0,425,0,26,1,zerg,hard
14,1639,181,0,950,325,0,0,535,4,699,22,425,0,26,1,zerg,hard
15,1687,186,0,1050,325,0,0,575,12,671,67,475,0,26,1,zerg,hard
16,1740,191,0,1100,325,0,0,620,20,671,111,475,0,26,1,zerg,hard
17,1594,196,0,1100,325,0,0,670,24,755,111,675,0,26,1,zerg,hard
18,1842,201,0,1100,325,0,0,710,32,727,111,725,0,26,1,zerg,hard
19,1890,206,0,1150,325,0,0,750,40,755,111,725,0,26,1,zerg,hard
20,1958,211,0,1150,325,0,0,810,48,783,134,725,0,26,1,zerg,hard
21,2016,216,0,1150,325,0,0,860,56,867,134,775,0,26,1,zerg,hard
22,2059,221,0,1200,325,0,0,895,64,811,134,775,0,26,1,zerg,hard
23,2118,226,0,1200,325,0,0,950,68,783,111,775,0,26,1,zerg,hard
24,2191,231,0,1200,325,0,0,1015,76,867,111,825,0,26,1,zerg,hard
25,2244,236,0,1250,325,0,0,1060,84,923,111,825,0,26,1,zerg,hard
26,2007,241,0,1250,325,0,0,1115,92,923,134,1125,0,26,1,zerg,hard
27,2060,246,0,1250,325,0,0,1160,100,811,134,1200,0,26,1,zerg,hard
28,2123,251,0,1300,325,0,0,1215,108,867,111,1200,0,26,1,zerg,hard
29,2477,256,0,1300,325,0,0,1265,112,839,111,1200,0,26,1,zerg,hard
30,2520,261,0,1300,325,0,0,1300,120,783,111,1250,0,26,1,zerg,hard
31,2588,268,0,1350,525,0,0,1360,128,783,134,1250,0,26,1,zerg,hard
32,2496,278,0,1350,525,0,0,1410,136,783,134,1400,0,26,1,zerg,hard
33,2704,288,0,1350,550,0,0,1460,144,895,134,1400,0,26,1,zerg,hard
34,2753,298,0,1400,550,0,0,1505,148,839,111,1450,0,26,1,zerg,hard
35,2819,308,0,1400,550,0,0,1555,164,839,156,1450,0,26,1,zerg,hard
36,2880,318,0,1400,550,0,0,1600,180,783,201,1500,0,26,1,zerg,hard
37,2951,328,0,1450,550,0,0,1655,196,839,268,1500,0,26,1,zerg,hard
38,3007,338,0,1450,550,0,0,1695,212,783,268,1500,0,26,1,zerg,hard
39,2783,349,0,1450,550,0,0,1755,228,867,246,1800,0,26,1,zerg,hard
40,2841,363,0,1500,550,0,0,1805,236,839,223,1850,0,26,1,zerg,hard
41,3217,373,0,1500,550,0,0,1865,252,923,223,1850,0,26,1,zerg,hard
42,3283,383,0,1500,550,0,0,1915,268,895,246,1900,0,26,1,zerg,hard
43,3359,393,0,1500,550,0,0,1975,284,951,268,1900,0,26,1,zerg,hard
44,3426,408,0,1550,700,0,0,2030,296,951,246,1900,0,26,1,zerg,hard
45,3488,423,0,1550,700,0,0,2080,308,923,223,1900,0,26,1,zerg,hard
46,3564,443,0,1600,700,0,0,2140,324,923,223,1900,0,26,1,zerg,hard
47,3635,463,0,1600,700,0,0,2195,340,895,246,1900,0,26,1,zerg,hard
48,3701,484,0,1600,700,0,0,2245,356,923,268,1900,0,26,1,zerg,hard
49,3782,511,0,1600,1000,0,0,2310,372,951,268,2050,0,26,1,zerg,hard
50,3853,531,0,1600,1000,0,0,2365,388,979,246,2050,0,26,1,zerg,hard
51,3926,551,0,1600,1000,0,0,2430,396,1035,223,2150,0,26,1,zerg,hard
52,3992,572,0,1650,1000,0,0,2480,412,951,223,2250,0,26,1,zerg,hard
53,4068,592,3,1750,1000,0,0,2540,428,979,246,2250,0,26,1,zerg,hard
54,4154,612,8,1750,1000,0,0,2610,444,1007,268,2300,0,26,1,zerg,hard
55,4226,633,13,1750,1000,0,0,2670,456,1035,246,2375,25,26,1,zerg,hard
56,4293,653,18,1850,1000,0,0,2725,468,1035,223,2375,25,26,1,zerg,hard
57,4374,673,23,1950,1000,0,0,2790,484,1007,223,2375,25,26,1,zerg,hard
58,4455,694,28,2000,1000,0,0,2855,500,1063,246,2525,75,26,1,zerg,hard
59,4526,714,33,2000,1000,0,0,2910,516,1035,268,2525,75,26,1,zerg,hard
60,4607,735,38,2100,1000,0,0,2975,532,1035,268,2525,75,26,1,zerg,hard
61,4683,762,43,2100,1300,0,0,3035,548,1007,246,2750,150,26,1,zerg,hard
62,4766,787,48,2100,1300,0,0,3110,556,1119,223,2750,150,26,1,zerg,hard
63,4832,812,53,2300,1300,0,0,3160,572,1035,223,2850,150,26,1,zerg,hard
64,4928,837,58,2300,1300,0,0,3240,588,1119,246,3000,200,26,1,zerg,hard
65,4999,862,63,2300,1300,0,0,3295,604,1035,268,3000,200,26,1,zerg,hard
66,5091,888,68,2600,1300,0,0,3375,616,1203,246,3000,200,26,1,zerg,hard
67,5153,917,73,2600,1300,0,0,3425,628,1063,223,3150,250,26,1,zerg,hard
68,5239,943,78,2700,1300,0,0,3495,644,1119,223,3250,250,26,1,zerg,hard
69,5320,969,83,2900,1300,0,0,3560,660,1035,246,3250,250,26,1,zerg,hard
70,5416,998,88,2900,1300,0,0,3640,676,1203,268,3475,325,26,1,zerg,hard
71,5482,1023,93,2900,1300,0,0,3690,692,1091,268,3475,325,26,1,zerg,hard
72,5558,1048,98,3100,1300,0,0,3750,708,1063,246,3550,350,26,1,zerg,hard
73,5641,1075,103,3200,1300,0,0,3825,716,1035,223,3725,375,26,1,zerg,hard
74,5732,1100,108,3200,1300,0,0,3900,732,1119,223,3725,375,26,1,zerg,hard
75,5803,1125,113,3400,1300,0,0,3955,748,1147,246,3800,400,26,1,zerg,hard
76,5879,1151,118,3500,1300,0,0,4015,764,1063,268,3950,450,26,1,zerg,hard
77,5966,1176,123,3500,1300,0,0,4090,776,1119,246,3950,450,26,1,zerg,hard
78,6038,1202,128,3700,1300,0,0,4150,788,1063,223,3950,450,26,1,zerg,hard
79,6124,1231,133,3800,1300,0,0,4220,804,1147,223,4125,475,26,1,zerg,hard
80,6200,1261,138,3800,1300,0,0,4280,820,1063,246,4125,475,26,1,zerg,hard
81,6291,1292,143,4100,1300,0,0,4355,836,1175,268,4125,475,26,1,zerg,hard
82,6362,1335,148,4100,1300,0,0,4410,852,1063,268,4125,475,26,1,zerg,hard
83,6453,1380,153,4100,1300,0,0,4485,868,1119,246,4125,475,26,1,zerg,hard
