,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,15,1,protoss,hard
2,1125,37,0,700,300,0,0,25,0,176,0,50,0,15,1,protoss,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,15,1,protoss,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,15,1,protoss,hard
5,1250,84,0,750,300,0,0,150,0,727,0,100,0,15,1,protoss,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,15,1,protoss,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,15,1,protoss,hard
8,1375,126,0,800,300,0,0,275,0,699,0,275,0,15,1,protoss,hard
9,1420,136,0,800,300,0,0,320,0,755,0,275,0,15,1,protoss,hard
10,1470,151,0,800,300,0,0,370,0,727,0,275,0,15,1,protoss,hard
11,1515,166,0,950,300,0,0,415,0,783,0,275,0,15,1,protoss,hard
12,1550,172,0,950,300,0,0,450,0,727,0,425,0,15,1,protoss,hard
13,1595,177,0,950,325,0,0,495,0,699,0,425,0,15,1,protoss,hard
14,1639,182,0,950,325,0,0,535,4,671,22,425,0,15,1,protoss,hard
15,1692,187,0,1050,325,0,0,580,12,727,67,425,0,15,1,protoss,hard
16,1735,197,0,1100,325,0,0,615,20,671,111,625,0,15,1,protoss,hard
17,1793,203,0,1100,325,0,0,665,28,671,134,675,0,15,1,protoss,hard
18,1837,208,0,1100,325,0,0,705,32,699,111,725,0,15,1,protoss,hard
19,1890,213,0,1100,325,0,0,750,40,755,111,725,0,15,1,protoss,hard
20,1943,218,0,1150,325,0,0,795,48,783,111,725,0,15,1,protoss,hard
21,1996,223,0,1150,325,0,0,840,56,755,134,775,0,15,1,protoss,hard
22,2049,228,0,1200,325,0,0,885,64,755,134,775,0,15,1,protoss,hard
23,2112,233,0,1200,325,0,0,940,72,811,134,775,0,15,1,protoss,hard
24,2170,238,0,1200,325,0,0,990,80,839,134,825,0,15,1,protoss,hard
25,2229,243,0,1250,325,0,0,1045,84,895,111,825,0,15,1,protoss,hard
26,1987,248,0,1250,325,0,0,1095,92,867,111,1125,0,15,1,protoss,hard
27,2015,254,0,1250,325,0,0,1140,100,839,111,1150,0,15,1,protoss,hard
28,2098,261,0,1300,325,0,0,1190,108,811,134,1200,0,15,1,protoss,hard
29,2457,266,0,1300,525,0,0,1245,112,811,111,1200,0,15,1,protoss,hard
30,2515,276,0,1300,525,0,0,1295,120,867,111,1250,0,15,1,protoss,hard
31,2578,286,0,1350,525,0,0,1350,128,895,111,1250,0,15,1,protoss,hard
32,2486,296,0,1350,525,0,0,1400,136,895,134,1400,0,15,1,protoss,hard
33,2694,306,0,1350,525,0,0,1450,144,867,134,1450,0,15,1,protoss,hard
34,2752,316,0,1400,550,0,0,1500,152,811,134,1450,0,15,1,protoss,hard
35,2813,326,0,1400,550,0,0,1545,168,811,179,1450,0,15,1,protoss,hard
36,2876,337,0,1400,550,0,0,1600,176,839,179,1450,0,15,1,protoss,hard
37,2942,347,0,1450,550,0,0,1650,192,867,223,1500,0,15,1,protoss,hard
38,3003,357,0,1450,550,0,0,1695,208,839,223,1500,0,15,1,protoss,hard
39,3074,368,0,1450,550,0,0,1750,224,839,268,1500,0,15,1,protoss,hard
40,2832,383,0,1500,550,0,0,1800,232,839,223,1800,0,15,1,protoss,hard
41,3193,393,0,1500,550,0,0,1845,248,839,223,1850,0,15,1,protoss,hard
42,3264,404,0,1500,550,0,0,1900,264,839,223,1850,0,15,1,protoss,hard
43,3335,414,0,1500,550,0,0,1955,280,839,268,1900,0,15,1,protoss,hard
44,3396,426,0,1550,700,0,0,2000,296,867,268,1900,0,15,1,protoss,hard
45,3477,442,0,1550,700,0,0,2065,312,923,268,1900,0,15,1,protoss,hard
46,3543,462,0,1600,700,0,0,2115,328,923,268,1900,0,15,1,protoss,hard
47,3601,482,0,1600,700,0,0,2165,336,923,223,1900,0,15,1,protoss,hard
48,3672,502,0,1600,700,0,0,2220,352,867,223,1900,0,15,1,protoss,hard
49,3758,530,0,1600,1000,0,0,2290,368,979,223,1950,0,15,1,protoss,hard
50,3814,559,0,1600,1000,0,0,2330,384,923,268,2000,0,15,1,protoss,hard
51,3882,581,0,1600,1000,0,0,2390,392,951,223,2100,0,15,1,protoss,hard
52,3953,603,0,1650,1000,0,0,2445,408,867,223,2200,0,15,1,protoss,hard
53,4034,623,0,1650,1000,0,0,2510,424,1007,223,2200,0,15,1,protoss,hard
54,4105,644,0,1750,1000,0,0,2565,440,979,268,2200,0,15,1,protoss,hard
55,4181,669,5,1800,1000,0,0,2625,456,1007,268,2300,0,15,1,protoss,hard
56,4257,692,10,1800,1000,0,0,2685,472,979,268,2375,25,15,1,protoss,hard
57,4338,712,15,1900,1000,0,0,2750,488,1035,268,2375,25,15,1,protoss,hard
58,4401,740,20,1900,1000,0,0,2805,496,1007,223,2375,25,15,1,protoss,hard
59,4482,762,25,1900,1000,0,0,2870,512,1035,223,2525,75,15,1,protoss,hard
60,4563,782,30,2000,1000,0,0,2935,528,1035,223,2625,75,15,1,protoss,hard
61,4649,813,35,2100,1300,0,0,3005,544,1119,268,2625,75,15,1,protoss,hard
62,4717,839,40,2100,1300,0,0,3065,552,1091,223,2775,125,15,1,protoss,hard
63,4793,865,45,2100,1300,0,0,3125,568,1063,223,2775,125,15,1,protoss,hard
64,4874,897,50,2300,1300,0,0,3190,584,1035,223,2850,150,15,1,protoss,hard
65,4965,924,55,2400,1300,0,0,3265,600,1091,268,3000,200,15,1,protoss,hard
66,5041,949,60,2400,1300,0,0,3325,616,1091,268,3075,225,15,1,protoss,hard
67,5122,980,65,2600,1300,0,0,3390,632,1119,268,3075,225,15,1,protoss,hard
68,5203,1012,70,2600,1300,0,0,3455,648,1091,268,3250,250,15,1,protoss,hard
69,5276,1038,75,2700,1300,0,0,3520,656,1119,223,3250,250,15,1,protoss,hard
70,5352,1068,80,2900,1300,0,0,3580,672,1063,223,3400,300,15,1,protoss,hard
71,5443,1094,85,2900,1300,0,0,3655,688,1119,223,3475,325,15,1,protoss,hard
72,5524,1119,90,3000,1300,0,0,3720,704,1119,268,3475,325,15,1,protoss,hard
73,5597,1150,95,3200,1300,50,0,3785,712,1147,223,3650,350,15,1,protoss,hard
74,5673,1175,100,3200,1300,50,0,3845,728,1035,223,3725,375,15,1,protoss,hard
75,5764,1201,105,3400,1300,50,0,3920,744,1119,223,3725,375,15,1,protoss,hard
76,5840,1236,110,3500,1300,50,0,3980,760,1091,268,3800,400,15,1,protoss,hard
77,5916,1271,115,3500,1300,50,0,4040,776,1119,268,3800,400,15,1,protoss,hard
78,5997,1302,120,3700,1300,50,0,4105,792,1035,268,3950,450,15,1,protoss,hard
79,6088,1334,125,3800,1300,50,0,4180,808,1119,268,4125,475,15,1,protoss,hard
80,6161,1364,130,3800,1300,50,0,4245,816,1147,223,4125,475,15,1,protoss,hard
81,6237,1394,135,3800,1300,50,0,4305,832,1119,223,4125,475,15,1,protoss,hard
82,6318,1431,139,3900,1300,50,0,4370,848,1063,223,4200,500,15,1,protoss,hard
83,6404,1467,144,4100,1300,100,0,4440,864,1091,268,4275,525,15,1,protoss,hard
84,6482,1502,149,4200,1300,100,0,4510,872,1147,223,4275,525,15,1,protoss,hard
85,6353,1549,154,4300,1300,100,0,4565,888,1091,223,4275,525,15,1,protoss,hard
86,6239,1596,159,4300,1300,100,0,4635,904,1091,223,4350,550,15,1,protoss,hard
87,6020,1641,164,4400,1300,250,0,4700,920,1063,268,4425,575,15,1,protoss,hard
88,6011,1689,169,4500,1300,700,0,4775,936,1147,268,4500,600,15,1,protoss,hard
89,5677,1729,174,4500,1300,900,0,4825,952,1063,268,4800,700,15,1,protoss,hard
90,5668,1759,179,4500,1300,1125,0,4900,968,1119,268,4800,700,15,1,protoss,hard
91,5636,1800,184,4600,1300,1350,0,4960,976,1063,223,4800,700,15,1,protoss,hard
92,5712,1840,189,4600,1300,1475,0,5020,992,1091,223,4875,725,15,1,protoss,hard
93,5798,1881,194,4800,1300,1650,0,5090,1008,1063,223,4875,725,15,1,protoss,hard
94,5884,1928,199,5100,1300,1800,0,5160,1024,1119,268,4950,750,15,1,protoss,hard
95,5857,1975,203,5200,1300,2000,0,5225,1032,1147,223,5025,775,15,1,protoss,hard
96,5933,2018,208,5200,1300,2100,0,5285,1048,1091,223,5100,800,15,1,protoss,hard
97,5914,2068,213,5300,1300,2200,0,5350,1064,1063,223,5100,800,15,1,protoss,hard
98,6000,2123,218,5300,1300,2350,0,5420,1080,1091,268,5100,800,15,1,protoss,hard
99,6086,2178,223,5400,1300,2450,0,5490,1096,1147,268,5100,800,15,1,protoss,hard
100,6057,2238,228,5500,1300,2500,0,5545,1112,1091,268,5100,800,15,1,protoss,hard
101,6143,2302,233,5500,1300,2625,0,5615,1128,1091,268,5175,825,15,1,protoss,hard
102,6121,2362,238,5600,1300,2625,0,5685,1136,1091,223,5175,825,15,1,protoss,hard
103,6107,2423,243,5600,1300,2625,0,5755,1152,1175,223,5250,850,15,1,protoss,hard
104,6178,2478,248,5600,1300,2625,0,5810,1168,1091,223,5400,900,15,1,protoss,hard
105,6264,2528,253,5600,1300,2625,0,5880,1184,1091,268,5400,900,15,1,protoss,hard
106,6337,2578,258,5600,1300,2625,0,5945,1192,1063,223,5475,925,15,1,protoss,hard
107,6423,2633,263,5700,1300,2625,0,6015,1208,1119,223,5550,950,15,1,protoss,hard
108,6499,2686,268,5700,1300,2675,0,6075,1224,1091,223,5625,975,15,1,protoss,hard
109,6585,2733,273,5900,1300,2675,0,6145,1240,1091,268,5775,1025,15,1,protoss,hard
110,6661,2787,278,6000,1300,2675,0,6205,1256,1091,268,5775,1025,15,1,protoss,hard
111,6747,2842,283,6100,1300,2675,0,6275,1272,1091,268,5775,1025,15,1,protoss,hard
112,6828,2900,288,6200,1300,2675,0,6340,1288,1091,268,5775,1025,15,1,protoss,hard
113,6896,2968,293,6300,1300,2675,0,6400,1296,1091,223,5775,1025,15,1,protoss,hard
114,6982,3036,298,6500,1300,2675,0,6470,1312,1119,223,5875,1025,15,1,protoss,hard
115,7048,3097,303,6500,1300,2675,400,6520,1328,1035,223,5950,1050,15,1,protoss,hard
116,7124,3157,308,6500,1300,2725,400,6580,1344,1007,268,5950,1050,15,1,protoss,hard
117,7182,3213,313,6500,1300,2725,400,6630,1352,895,223,6100,1100,15,1,protoss,hard
118,7243,3272,318,6500,1300,2775,400,6675,1368,867,223,6100,1100,15,1,protoss,hard
119,7314,3332,323,6600,1300,2775,400,6730,1384,839,223,6100,1100,15,1,protoss,hard
120,7390,3398,328,6700,1300,2775,400,6790,1400,895,268,6100,1100,15,1,protoss,hard
121,7456,3468,333,6700,1300,2775,400,6840,1416,923,268,6100,1100,15,1,protoss,hard
122,7517,3538,338,6800,1300,2825,400,6885,1432,867,268,6100,1100,15,1,protoss,hard
123,7588,3608,343,6900,1300,2925,400,6940,1448,839,268,6100,1100,15,1,protoss,hard
