,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,13,1,zerg,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,13,1,zerg,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,13,1,zerg,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,13,1,zerg,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,13,1,zerg,hard
6,1265,102,0,800,300,0,0,190,0,727,0,225,0,13,1,zerg,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,13,1,zerg,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,13,1,zerg,hard
9,1425,136,0,800,300,0,0,325,0,755,0,275,0,13,1,zerg,hard
10,1465,151,0,800,300,0,0,365,0,699,0,275,0,13,1,zerg,hard
11,1510,166,0,950,300,0,0,410,0,727,0,325,0,13,1,zerg,hard
12,1555,171,0,950,300,0,0,455,0,727,0,425,0,13,1,zerg,hard
13,1595,176,0,950,325,0,0,495,0,699,0,425,0,13,1,zerg,hard
14,1644,181,0,950,325,0,0,540,4,727,22,425,0,13,1,zerg,hard
15,1687,186,0,1050,325,0,0,575,12,671,67,475,0,13,1,zerg,hard
16,1740,191,0,1100,325,0,0,620,20,727,111,475,0,13,1,zerg,hard
17,1588,196,0,1100,325,0,0,660,28,671,134,675,0,13,1,zerg,hard
18,1846,201,0,1100,325,0,0,710,36,755,134,725,0,13,1,zerg,hard
19,1895,206,0,1150,325,0,0,755,40,755,111,725,0,13,1,zerg,hard
20,1953,211,0,1150,325,0,0,805,48,811,111,725,0,13,1,zerg,hard
21,2006,216,0,1150,325,0,0,850,56,783,111,775,0,13,1,zerg,hard
22,2069,221,0,1200,325,0,0,905,64,839,134,775,0,13,1,zerg,hard
23,2127,226,0,1200,325,0,0,955,72,839,134,775,0,13,1,zerg,hard
24,2190,231,0,1200,325,0,0,1010,80,867,134,825,0,13,1,zerg,hard
25,2244,236,0,1250,325,0,0,1060,84,867,111,825,0,13,1,zerg,hard
26,2002,241,0,1250,325,0,0,1110,92,867,111,1125,0,13,1,zerg,hard
27,2060,246,0,1250,325,0,0,1160,100,867,111,1200,0,13,1,zerg,hard
28,2123,251,0,1300,325,0,0,1215,108,867,134,1200,0,13,1,zerg,hard
29,2486,256,0,1300,325,0,0,1270,116,895,134,1200,0,13,1,zerg,hard
30,2539,261,0,1300,325,0,0,1315,124,867,134,1200,0,13,1,zerg,hard
31,2462,269,0,1350,525,0,0,1380,132,895,134,1400,0,13,1,zerg,hard
32,2656,279,0,1350,525,0,0,1420,136,839,111,1400,0,13,1,zerg,hard
33,2724,290,0,1350,550,0,0,1480,144,923,111,1400,0,13,1,zerg,hard
34,2777,300,0,1400,550,0,0,1525,152,839,111,1450,0,13,1,zerg,hard
35,2848,310,0,1400,550,0,0,1580,168,895,179,1450,0,13,1,zerg,hard
36,2900,320,0,1400,550,0,0,1620,180,783,201,1500,0,13,1,zerg,hard
37,2981,330,0,1450,550,0,0,1685,196,895,246,1500,0,13,1,zerg,hard
38,3037,340,0,1450,550,0,0,1725,212,783,246,1500,0,13,1,zerg,hard
39,2804,350,0,1450,550,0,0,1780,224,895,246,1800,0,13,1,zerg,hard
40,3165,363,0,1500,550,0,0,1825,240,783,246,1850,0,13,1,zerg,hard
41,3236,373,0,1500,550,0,0,1880,256,895,246,1850,0,13,1,zerg,hard
42,3297,383,0,1500,550,0,0,1925,272,811,268,1900,0,13,1,zerg,hard
43,3364,394,0,1550,700,0,0,1980,284,867,246,1900,0,13,1,zerg,hard
44,3426,409,0,1550,700,0,0,2030,296,839,223,1900,0,13,1,zerg,hard
45,3502,425,0,1550,700,0,0,2090,312,895,223,1900,0,13,1,zerg,hard
46,3573,445,0,1600,700,0,0,2145,328,923,246,1900,0,13,1,zerg,hard
47,3635,465,0,1600,700,0,0,2195,340,895,246,1900,0,13,1,zerg,hard
48,3706,485,0,1600,700,0,0,2250,356,895,246,1900,0,13,1,zerg,hard
49,3777,512,0,1600,1000,0,0,2305,372,895,246,2050,0,13,1,zerg,hard
50,3844,532,0,1600,1000,0,0,2360,384,951,246,2050,0,13,1,zerg,hard
51,3910,552,0,1600,1000,0,0,2410,400,923,246,2050,0,13,1,zerg,hard
52,3981,573,0,1700,1000,0,0,2465,416,867,246,2200,0,13,1,zerg,hard
53,4052,593,4,1750,1000,0,0,2520,432,895,268,2200,0,13,1,zerg,hard
54,4119,614,9,1750,1000,0,0,2575,444,923,246,2200,0,13,1,zerg,hard
55,4196,634,14,1800,1000,0,0,2640,456,1007,223,2375,25,13,1,zerg,hard
56,4272,654,19,1800,1000,0,0,2700,472,1007,223,2375,25,13,1,zerg,hard
57,4348,675,24,1900,1000,0,0,2760,488,1035,246,2375,25,13,1,zerg,hard
58,4415,703,29,1900,1000,0,0,2815,500,979,246,2450,50,13,1,zerg,hard
59,4496,723,34,2000,1000,0,0,2880,516,1007,246,2525,75,13,1,zerg,hard
60,4562,746,39,2100,1300,0,0,2930,532,951,246,2600,100,13,1,zerg,hard
61,4649,778,44,2100,1300,0,0,3005,544,1063,246,2675,125,13,1,zerg,hard
62,4725,808,49,2100,1300,0,0,3065,560,1035,246,2675,125,13,1,zerg,hard
63,4811,834,54,2100,1300,0,0,3135,576,1147,246,2850,150,13,1,zerg,hard
64,4882,861,59,2300,1300,0,0,3190,592,1035,268,3000,200,13,1,zerg,hard
65,4964,886,64,2300,1300,0,0,3260,604,1091,246,3000,200,13,1,zerg,hard
66,5036,913,69,2500,1300,0,0,3320,616,1035,223,3000,200,13,1,zerg,hard
67,5122,940,74,2500,1300,0,0,3390,632,1063,223,3250,250,13,1,zerg,hard
68,5198,965,79,2700,1300,0,0,3450,648,1063,246,3250,250,13,1,zerg,hard
69,5280,990,84,2900,1300,0,0,3520,660,1091,246,3400,300,13,1,zerg,hard
70,5356,1018,89,2900,1300,0,0,3580,676,1119,246,3475,325,13,1,zerg,hard
71,5432,1043,94,2900,1300,0,0,3640,692,1063,246,3475,325,13,1,zerg,hard
72,5514,1069,99,3200,1300,0,0,3710,704,1091,246,3550,350,13,1,zerg,hard
73,5595,1094,104,3200,1300,0,0,3775,720,1091,246,3725,375,13,1,zerg,hard
74,5676,1119,109,3200,1300,0,0,3840,736,1119,246,3725,375,13,1,zerg,hard
75,5752,1146,114,3500,1300,0,0,3900,752,1063,268,3800,400,13,1,zerg,hard
76,5839,1176,119,3500,1300,0,0,3975,764,1091,246,3875,425,13,1,zerg,hard
77,5916,1201,124,3600,1300,0,0,4040,776,1091,223,3950,450,13,1,zerg,hard
78,5992,1229,127,3800,1300,0,0,4100,792,1119,223,3950,450,13,1,zerg,hard
79,6073,1268,132,3800,1300,50,0,4165,808,1091,246,3950,450,13,1,zerg,hard
80,6150,1307,137,3800,1300,50,0,4230,820,1091,246,4050,450,13,1,zerg,hard
81,6231,1344,142,4000,1300,50,0,4295,836,1091,246,4050,450,13,1,zerg,hard
82,6317,1394,147,4100,1300,50,0,4365,852,1119,246,4050,450,13,1,zerg,hard
83,6394,1444,150,4100,1300,100,0,4430,864,1091,246,4050,450,13,1,zerg,hard
84,6475,1493,155,4100,1300,100,0,4495,880,1119,246,4125,475,13,1,zerg,hard
85,6551,1552,160,4200,1300,200,0,4555,896,1063,246,4125,475,13,1,zerg,hard
86,6637,1611,165,4200,1300,450,0,4625,912,1119,268,4200,500,13,1,zerg,hard
87,6714,1666,170,4200,1300,550,75,4690,924,1091,246,4200,500,13,1,zerg,hard
88,6791,1720,175,4200,1300,550,75,4755,936,1119,223,4350,550,13,1,zerg,hard
89,6872,1767,180,4300,1300,600,75,4820,952,1091,223,4525,575,13,1,zerg,hard
90,6958,1812,185,4300,1300,600,75,4890,968,1091,246,4525,575,13,1,zerg,hard
91,7035,1865,190,4300,1300,600,325,4955,980,1119,246,4600,600,13,1,zerg,hard
92,7116,1912,195,4400,1300,700,325,5020,996,1119,246,4675,625,13,1,zerg,hard
93,6992,1959,200,4500,1300,850,725,5080,1012,1091,246,4825,675,13,1,zerg,hard
94,6974,2005,204,4700,1300,950,725,5150,1024,1091,246,4900,700,13,1,zerg,hard
95,6760,2051,209,4800,1300,1200,725,5220,1040,1119,246,4900,700,13,1,zerg,hard
96,6636,2101,214,4800,1300,1300,725,5280,1056,1119,246,4975,725,13,1,zerg,hard
97,6617,2147,217,5000,1300,1775,800,5345,1072,1091,268,5050,750,13,1,zerg,hard
98,6694,2199,222,5100,1300,1825,800,5410,1084,1063,246,5050,750,13,1,zerg,hard
99,6671,2250,227,5200,1300,1925,800,5475,1096,1091,223,5125,775,13,1,zerg,hard
100,6657,2305,231,5300,1300,2075,800,5545,1112,1091,223,5125,775,13,1,zerg,hard
101,6733,2365,236,5300,1300,2225,800,5605,1128,1091,246,5200,800,13,1,zerg,hard
102,6710,2425,241,5500,1300,2625,800,5670,1140,1091,246,5200,800,13,1,zerg,hard
103,6796,2486,246,5500,1300,2625,800,5740,1156,1091,246,5200,800,13,1,zerg,hard
104,6877,2552,251,5600,1300,2725,800,5805,1172,1119,246,5200,800,13,1,zerg,hard
105,6954,2622,254,5600,1300,2950,900,5870,1184,1119,246,5200,800,13,1,zerg,hard
106,7035,2692,259,5600,1300,2950,975,5935,1200,1119,246,5200,800,13,1,zerg,hard
107,7116,2762,264,5700,1300,3100,975,6000,1216,1091,246,5200,800,13,1,zerg,hard
108,7197,2832,269,5700,1300,3100,1050,6065,1232,1063,268,5200,800,13,1,zerg,hard
109,7279,2902,274,5700,1300,3100,1050,6135,1244,1119,246,5200,800,13,1,zerg,hard
110,7356,2972,279,5700,1300,3100,1050,6200,1256,1119,223,5200,800,13,1,zerg,hard
111,7432,3042,284,5700,1300,3150,1200,6260,1272,1119,223,5200,800,13,1,zerg,hard
112,7513,3112,289,5700,1300,3150,1200,6325,1288,1063,246,5200,800,13,1,zerg,hard
113,7600,3182,294,5700,1300,3150,1275,6400,1300,1091,246,5200,800,13,1,zerg,hard
114,7676,3252,299,5700,1300,3200,1275,6460,1316,1119,246,5200,800,13,1,zerg,hard
115,7757,3322,304,5700,1300,3300,1275,6525,1332,1119,246,5275,825,13,1,zerg,hard
116,7829,3387,309,5700,1300,3350,1350,6585,1344,1063,246,5275,825,13,1,zerg,hard
117,7915,3452,314,5700,1300,3350,1350,6655,1360,1091,246,5275,825,13,1,zerg,hard
118,8001,3517,319,5700,1300,3400,1350,6725,1376,1119,246,5275,825,13,1,zerg,hard
119,8082,3587,324,5700,1300,3400,1350,6790,1392,1147,268,5275,825,13,1,zerg,hard
120,8144,3657,329,5700,1300,3400,1900,6840,1404,1035,246,5275,825,13,1,zerg,hard
121,8211,3727,334,5800,1300,3400,1900,6895,1416,951,223,5275,825,13,1,zerg,hard
122,8277,3795,339,5800,1300,3400,2150,6945,1432,839,223,5350,850,13,1,zerg,hard
123,8338,3852,344,5800,1300,3400,2150,6990,1448,839,246,5500,900,13,1,zerg,hard
124,8390,3907,349,5800,1300,3400,2150,7030,1460,755,246,5500,900,13,1,zerg,hard
125,8456,3964,354,5800,1300,3400,2300,7080,1476,783,246,5575,925,13,1,zerg,hard
126,8507,4022,359,5800,1300,3400,2700,7115,1492,699,246,5575,925,13,1,zerg,hard
127,8564,4081,364,5900,1300,3400,2800,7160,1504,699,246,5650,950,13,1,zerg,hard
128,8625,4138,369,6100,1300,3400,2875,7205,1520,699,246,5650,950,13,1,zerg,hard
129,8691,4202,374,6100,1300,3400,2875,7255,1536,783,246,5650,950,13,1,zerg,hard
130,8742,4268,379,6100,1300,3400,2975,7290,1552,755,268,5650,950,13,1,zerg,hard
131,8794,4336,384,6200,1300,3400,2975,7330,1564,699,246,5750,950,13,1,zerg,hard
132,8856,4401,389,6200,1300,3400,3050,7380,1576,699,223,5750,950,13,1,zerg,hard
133,8912,4466,393,6300,1300,3400,3050,7420,1592,727,223,5750,950,13,1,zerg,hard
134,8963,4533,398,6300,1300,3400,3300,7455,1608,699,246,5750,950,13,1,zerg,hard
