,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,19,1,protoss,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,19,1,protoss,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,19,1,protoss,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,19,1,protoss,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,19,1,protoss,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,19,1,protoss,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,19,1,protoss,hard
8,1385,126,0,800,300,0,0,285,0,755,0,275,0,19,1,protoss,hard
9,1425,136,0,800,300,0,0,325,0,783,0,275,0,19,1,protoss,hard
10,1465,151,0,800,300,0,0,365,0,699,0,275,0,19,1,protoss,hard
11,1510,166,0,950,300,0,0,410,0,699,0,325,0,19,1,protoss,hard
12,1555,171,0,950,300,0,0,455,0,699,0,425,0,19,1,protoss,hard
13,1605,176,0,950,325,0,0,505,0,783,0,425,0,19,1,protoss,hard
14,1644,181,0,950,325,0,0,540,4,727,22,425,0,19,1,protoss,hard
15,1697,186,0,1050,325,0,0,585,12,755,67,425,0,19,1,protoss,hard
16,1545,195,0,1100,325,0,0,625,20,671,111,675,0,19,1,protoss,hard
17,1803,200,0,1100,325,0,0,675,28,755,134,675,0,19,1,protoss,hard
18,1852,205,0,1100,325,0,0,720,32,755,111,725,0,19,1,protoss,hard
19,1900,210,0,1100,325,0,0,760,40,755,111,725,0,19,1,protoss,hard
20,1958,215,0,1150,325,0,0,810,48,755,111,725,0,19,1,protoss,hard
21,2016,220,0,1150,325,0,0,860,56,755,134,775,0,19,1,protoss,hard
22,2074,225,0,1200,325,0,0,910,64,839,134,775,0,19,1,protoss,hard
23,2137,230,0,1200,325,0,0,965,72,839,134,775,0,19,1,protoss,hard
24,2190,235,0,1200,325,0,0,1010,80,867,134,825,0,19,1,protoss,hard
25,2239,240,0,1250,325,0,0,1055,84,811,111,825,0,19,1,protoss,hard
26,2002,245,0,1250,325,0,0,1110,92,839,111,1125,0,19,1,protoss,hard
27,2030,251,0,1250,325,0,0,1155,100,811,111,1175,0,19,1,protoss,hard
28,2113,258,3,1300,325,0,0,1205,108,839,134,1200,0,19,1,protoss,hard
29,2452,263,8,1300,325,0,0,1240,112,727,111,1200,0,19,1,protoss,hard
30,2510,273,13,1300,525,0,0,1290,120,755,111,1250,0,19,1,protoss,hard
31,2573,283,18,1350,525,0,0,1345,128,783,111,1250,0,19,1,protoss,hard
32,2486,293,23,1350,525,0,0,1400,136,895,134,1400,0,19,1,protoss,hard
33,2684,303,28,1350,550,0,0,1440,144,839,134,1450,0,19,1,protoss,hard
34,2752,313,33,1400,550,0,0,1500,152,867,134,1450,0,19,1,protoss,hard
35,2803,323,38,1400,550,0,0,1535,168,755,179,1450,0,19,1,protoss,hard
36,2855,333,43,1400,550,0,0,1575,180,755,201,1500,0,19,1,protoss,hard
37,2926,343,48,1450,550,0,0,1630,196,727,246,1500,0,19,1,protoss,hard
38,2997,353,53,1450,550,0,0,1685,212,783,246,1500,0,19,1,protoss,hard
39,3058,363,58,1450,550,0,0,1730,228,867,268,1550,0,19,1,protoss,hard
40,3115,373,63,1500,550,0,0,1775,240,811,246,1550,0,19,1,protoss,hard
41,2872,383,68,1500,550,0,0,1820,252,811,223,1850,0,19,1,protoss,hard
42,3243,393,73,1500,550,0,0,1875,268,783,223,1900,0,19,1,protoss,hard
43,3319,403,78,1550,550,0,0,1935,284,895,246,1900,0,19,1,protoss,hard
44,3370,415,83,1550,700,0,0,1970,300,839,268,1900,0,19,1,protoss,hard
45,3432,431,88,1550,700,0,0,2020,312,839,246,1900,0,19,1,protoss,hard
46,3508,451,93,1600,700,0,0,2080,328,811,246,1900,0,19,1,protoss,hard
47,3570,471,98,1600,700,0,0,2130,340,895,223,1900,0,19,1,protoss,hard
48,3631,491,103,1600,700,0,0,2175,356,867,246,1900,0,19,1,protoss,hard
49,3702,517,108,1600,1000,0,0,2230,372,839,246,2000,0,19,1,protoss,hard
50,3773,539,113,1600,1000,0,0,2285,388,867,268,2050,0,19,1,protoss,hard
51,3835,559,118,1600,1000,0,0,2335,400,895,246,2050,0,19,1,protoss,hard
52,3907,580,123,1650,1000,0,0,2395,412,895,223,2200,0,19,1,protoss,hard
53,3968,600,129,1750,1000,0,0,2440,428,867,223,2200,0,19,1,protoss,hard
54,4039,620,139,1750,1000,0,0,2495,444,895,246,2200,0,19,1,protoss,hard
55,4120,641,150,1800,1000,0,0,2560,460,951,268,2375,25,19,1,protoss,hard
56,4182,661,165,1800,1000,0,0,2610,472,951,246,2375,25,19,1,protoss,hard
57,4263,681,180,1900,1000,0,0,2675,488,1007,246,2450,50,19,1,protoss,hard
58,4335,704,195,1900,1000,0,0,2735,500,979,223,2450,50,19,1,protoss,hard
59,4416,725,210,1900,1000,0,0,2800,516,1035,246,2525,75,19,1,protoss,hard
60,4482,745,225,2100,1000,0,0,2850,532,979,246,2625,75,19,1,protoss,hard
61,4573,767,240,2100,1000,0,0,2925,548,1063,268,2700,100,19,1,protoss,hard
62,4640,789,255,2100,1300,0,0,2980,560,1035,246,2775,125,19,1,protoss,hard
63,4712,814,270,2200,1300,0,0,3040,572,1063,223,2850,150,19,1,protoss,hard
64,4788,840,285,2300,1300,0,0,3100,588,979,223,2925,175,19,1,protoss,hard
65,4869,865,300,2400,1300,0,0,3165,604,1035,246,3000,200,19,1,protoss,hard
66,4940,890,315,2400,1300,0,0,3220,620,1007,268,3075,225,19,1,protoss,hard
67,5022,918,330,2500,1300,0,0,3290,632,1063,246,3075,225,19,1,protoss,hard
68,5093,944,345,2600,1300,0,0,3345,648,1007,246,3250,250,19,1,protoss,hard
69,5170,969,360,2800,1300,0,0,3410,660,1063,223,3325,275,19,1,protoss,hard
70,5246,995,375,2800,1300,0,0,3470,676,1007,246,3400,300,19,1,protoss,hard
71,5327,1020,390,2900,1300,0,0,3535,692,1063,246,3475,325,19,1,protoss,hard
72,5398,1045,405,3000,1300,0,0,3590,708,1007,268,3550,350,19,1,protoss,hard
73,5480,1071,420,3200,1300,0,0,3660,720,1063,246,3650,350,19,1,protoss,hard
74,5547,1097,435,3200,1300,0,0,3715,732,1007,223,3650,350,19,1,protoss,hard
75,5623,1123,450,3300,1300,0,0,3775,748,1007,223,3725,375,19,1,protoss,hard
76,5704,1149,465,3400,1300,0,0,3840,764,1007,246,3875,425,19,1,protoss,hard
77,5775,1176,480,3500,1300,0,0,3895,780,1007,268,3875,425,19,1,protoss,hard
78,5852,1204,495,3700,1300,0,0,3960,792,1063,246,3950,450,19,1,protoss,hard
79,5928,1236,510,3700,1300,0,0,4020,808,1007,246,3950,450,19,1,protoss,hard
