,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,31,-1,zerg,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,31,-1,zerg,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,31,-1,zerg,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,31,-1,zerg,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,31,-1,zerg,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,31,-1,zerg,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,31,-1,zerg,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,31,-1,zerg,hard
9,1420,136,0,800,300,0,0,320,0,755,0,275,0,31,-1,zerg,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,31,-1,zerg,hard
11,1505,166,0,950,300,0,0,405,0,699,0,325,0,31,-1,zerg,hard
12,1550,171,0,950,300,0,0,450,0,727,0,425,0,31,-1,zerg,hard
13,1600,176,0,950,325,0,0,500,0,783,0,425,0,31,-1,zerg,hard
14,1644,181,0,950,325,0,0,540,4,755,22,425,0,31,-1,zerg,hard
15,1688,186,0,1050,325,0,0,580,8,727,44,425,0,31,-1,zerg,hard
16,1536,196,0,1100,325,0,0,620,16,643,89,625,0,31,-1,zerg,hard
17,1794,202,0,1100,325,0,0,670,24,727,111,675,0,31,-1,zerg,hard
18,1847,207,0,1100,325,0,0,715,32,755,134,725,0,31,-1,zerg,hard
19,1895,212,0,1100,325,0,0,755,40,783,134,725,0,31,-1,zerg,hard
20,1958,217,0,1150,325,0,0,810,48,783,134,725,0,31,-1,zerg,hard
21,2011,222,0,1150,325,0,0,855,56,755,134,775,0,31,-1,zerg,hard
22,2070,227,0,1200,325,0,0,910,60,867,111,775,0,31,-1,zerg,hard
23,2133,232,0,1200,325,0,0,965,68,867,111,775,0,31,-1,zerg,hard
24,2186,237,0,1200,325,0,0,1010,76,895,111,825,0,31,-1,zerg,hard
25,2249,242,0,1250,325,0,0,1065,84,867,134,825,0,31,-1,zerg,hard
26,2012,247,0,1250,325,0,0,1120,92,867,134,1125,0,31,-1,zerg,hard
27,2040,252,0,1250,325,0,0,1165,100,867,134,1175,0,31,-1,zerg,hard
28,2428,259,3,1300,325,0,0,1220,108,839,134,1200,0,31,-1,zerg,hard
29,2477,264,8,1300,325,0,0,1265,112,811,111,1200,0,31,-1,zerg,hard
30,2385,274,12,1300,525,0,0,1315,120,839,111,1350,0,31,-1,zerg,hard
