,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,18,1,zerg,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,18,1,zerg,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,18,1,zerg,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,18,1,zerg,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,18,1,zerg,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,18,1,zerg,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,18,1,zerg,hard
8,1385,126,0,800,300,0,0,285,0,755,0,275,0,18,1,zerg,hard
9,1420,136,0,800,300,0,0,320,0,755,0,275,0,18,1,zerg,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,18,1,zerg,hard
11,1510,166,0,950,300,0,0,410,0,699,0,325,0,18,1,zerg,hard
12,1555,171,0,950,300,0,0,455,0,755,0,425,0,18,1,zerg,hard
13,1600,176,0,950,325,0,0,500,0,783,0,425,0,18,1,zerg,hard
14,1644,181,0,950,325,0,0,540,4,727,22,425,0,18,1,zerg,hard
15,1697,186,0,1050,325,0,0,585,12,727,67,425,0,18,1,zerg,hard
16,1536,196,0,1100,325,0,0,620,16,643,89,625,0,18,1,zerg,hard
17,1789,202,0,1100,325,0,0,665,24,699,111,675,0,18,1,zerg,hard
18,1847,207,0,1100,325,0,0,715,32,727,111,725,0,18,1,zerg,hard
19,1900,212,0,1100,325,0,0,760,40,811,134,725,0,18,1,zerg,hard
20,1943,217,0,1150,325,0,0,795,48,727,134,725,0,18,1,zerg,hard
21,2006,222,0,1150,325,0,0,850,56,727,134,775,0,18,1,zerg,hard
22,2069,227,0,1200,325,0,0,905,64,811,134,775,0,18,1,zerg,hard
