,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,9,1,zerg,hard
2,1125,37,0,700,300,0,0,25,0,176,0,50,0,9,1,zerg,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,9,1,zerg,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,9,1,zerg,hard
5,1250,84,0,750,300,0,0,150,0,727,0,100,0,9,1,zerg,hard
6,1260,102,0,800,300,0,0,185,0,699,0,125,0,9,1,zerg,hard
7,1335,120,0,800,300,0,0,235,0,643,0,175,0,9,1,zerg,hard
8,1370,135,0,800,300,0,0,270,0,671,0,175,0,9,1,zerg,hard
9,1420,150,0,800,300,0,0,320,0,755,0,175,0,9,1,zerg,hard
10,1265,167,0,850,300,0,0,365,0,727,0,375,0,9,1,zerg,hard
11,1505,184,0,850,300,0,0,405,0,755,0,425,0,9,1,zerg,hard
12,1545,199,0,850,300,0,0,445,0,699,0,425,0,9,1,zerg,hard
13,1595,214,0,850,325,0,0,495,0,727,0,425,0,9,1,zerg,hard
14,1629,232,0,900,325,0,0,525,4,671,22,425,0,9,1,zerg,hard
15,1682,252,0,900,325,0,0,570,12,699,44,425,0,9,1,zerg,hard
16,1721,272,0,900,325,0,0,605,16,615,89,425,0,9,1,zerg,hard
17,1769,292,0,900,325,0,0,645,24,671,111,425,0,9,1,zerg,hard
18,1517,312,0,900,325,0,0,685,32,643,134,725,0,9,1,zerg,hard
19,1560,332,0,900,325,0,0,720,40,643,134,725,0,9,1,zerg,hard
20,1554,352,0,900,325,0,0,760,44,643,111,775,0,9,1,zerg,hard
21,1943,370,2,900,325,0,0,795,48,615,89,800,0,9,1,zerg,hard
22,1971,381,7,900,325,0,0,815,56,531,89,850,0,9,1,zerg,hard
23,2014,391,12,900,325,0,0,850,64,503,111,850,0,9,1,zerg,hard
24,2057,407,17,950,525,0,0,885,72,503,134,850,0,9,1,zerg,hard
25,2091,427,22,1000,525,0,0,915,76,531,111,850,0,9,1,zerg,hard
26,2124,447,27,1000,525,0,0,940,84,503,111,850,0,9,1,zerg,hard
27,2017,469,30,1000,550,0,0,975,92,503,111,1000,0,9,1,zerg,hard
28,2218,494,30,1000,550,0,0,1010,108,559,179,1000,0,9,1,zerg,hard
29,2254,514,30,1000,550,0,0,1030,124,503,223,1050,0,9,1,zerg,hard
30,2310,534,30,1000,550,0,0,1070,140,531,268,1050,0,9,1,zerg,hard
31,2352,554,30,1000,550,0,0,1100,152,503,246,1050,0,9,1,zerg,hard
32,2394,579,30,1050,550,0,0,1130,164,559,223,1050,0,9,1,zerg,hard
33,2440,604,30,1050,550,0,0,1160,180,503,223,1050,0,9,1,zerg,hard
34,2496,629,30,1050,550,0,0,1200,196,559,246,1050,0,9,1,zerg,hard
35,2533,654,30,1050,550,0,0,1225,208,531,246,1050,0,9,1,zerg,hard
36,2590,679,30,1050,550,0,0,1270,220,615,223,1050,0,9,1,zerg,hard
37,2636,704,30,1050,550,0,0,1300,236,531,223,1050,0,9,1,zerg,hard
38,2377,729,30,1050,550,0,0,1325,252,559,246,1350,0,9,1,zerg,hard
39,2728,756,30,1050,700,0,0,1360,268,503,268,1350,0,9,1,zerg,hard
40,2769,781,30,1050,700,0,0,1385,284,503,268,1400,0,9,1,zerg,hard
41,2815,810,30,1050,1000,0,0,1415,300,503,268,1450,0,9,1,zerg,hard
