,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,25,1,protoss,hard
2,1125,37,0,700,300,0,0,25,0,176,0,50,0,25,1,protoss,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,25,1,protoss,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,25,1,protoss,hard
5,1250,84,0,750,300,0,0,150,0,727,0,100,0,25,1,protoss,hard
6,1260,102,0,800,300,0,0,185,0,699,0,125,0,25,1,protoss,hard
7,1335,121,0,800,300,0,0,235,0,643,0,175,0,25,1,protoss,hard
8,1375,136,0,800,300,0,0,275,0,699,0,175,0,25,1,protoss,hard
9,1420,151,0,800,300,0,0,320,0,755,0,175,0,25,1,protoss,hard
10,1265,167,0,800,300,0,0,365,0,727,0,375,0,25,1,protoss,hard
11,1510,184,0,850,300,0,0,410,0,755,0,425,0,25,1,protoss,hard
12,1540,199,0,850,300,0,0,440,0,671,0,425,0,25,1,protoss,hard
13,1590,214,0,850,325,0,0,490,0,699,0,425,0,25,1,protoss,hard
14,1620,232,0,900,325,0,0,520,0,615,0,425,0,25,1,protoss,hard
15,1668,252,0,900,325,0,0,560,8,671,44,425,0,25,1,protoss,hard
16,1721,272,0,900,325,0,0,605,16,643,89,425,0,25,1,protoss,hard
17,1769,292,0,900,325,0,0,645,24,671,134,425,0,25,1,protoss,hard
18,1812,312,0,900,325,0,0,680,32,671,134,425,0,25,1,protoss,hard
19,1555,332,0,900,325,0,0,715,40,615,134,725,0,25,1,protoss,hard
20,1604,352,0,900,325,0,0,760,44,671,111,800,0,25,1,protoss,hard
21,1637,367,0,900,325,0,0,785,52,587,111,800,0,25,1,protoss,hard
22,1980,379,0,900,325,0,0,820,60,587,111,850,0,25,1,protoss,hard
23,2028,390,0,900,325,0,0,860,68,559,134,850,0,25,1,protoss,hard
24,2066,409,0,950,525,0,0,890,76,587,134,850,0,25,1,protoss,hard
25,2109,429,0,1000,525,0,0,925,84,587,134,850,0,25,1,protoss,hard
26,2148,449,0,1000,550,0,0,960,88,559,111,850,0,25,1,protoss,hard
27,2186,474,0,1000,550,0,0,990,96,559,111,1000,0,25,1,protoss,hard
28,2228,496,0,1000,550,0,0,1020,108,531,134,1050,0,25,1,protoss,hard
29,2269,516,0,1000,550,0,0,1045,124,475,201,1050,0,25,1,protoss,hard
30,2320,536,0,1000,550,0,0,1080,140,503,246,1050,0,25,1,protoss,hard
31,2362,559,0,1050,550,0,0,1110,152,503,246,1050,0,25,1,protoss,hard
32,2403,584,0,1050,550,0,0,1135,168,503,223,1050,0,25,1,protoss,hard
33,2455,609,0,1050,550,0,0,1175,180,531,223,1050,0,25,1,protoss,hard
34,2501,634,0,1050,550,0,0,1205,196,531,246,1050,0,25,1,protoss,hard
35,2552,659,0,1050,550,0,0,1240,212,587,268,1050,0,25,1,protoss,hard
36,2613,684,0,1050,550,0,0,1285,228,615,268,1050,0,25,1,protoss,hard
37,2350,709,0,1050,550,0,0,1310,240,587,246,1350,0,25,1,protoss,hard
38,2692,736,0,1050,700,0,0,1340,252,559,223,1350,0,25,1,protoss,hard
39,2744,763,0,1050,700,0,0,1380,264,531,201,1400,0,25,1,protoss,hard
40,2790,788,0,1050,700,0,0,1410,280,559,223,1400,0,25,1,protoss,hard
41,2827,813,0,1050,700,0,0,1435,292,531,223,1400,0,25,1,protoss,hard
42,2878,845,0,1100,1000,0,0,1470,308,503,246,1450,0,25,1,protoss,hard
43,2924,876,0,1100,1000,0,0,1500,324,503,246,1500,0,25,1,protoss,hard
44,2970,901,0,1100,1000,0,0,1530,340,503,268,1550,0,25,1,protoss,hard
45,3021,930,0,1150,1000,0,0,1565,356,531,268,1600,0,25,1,protoss,hard
46,3068,960,0,1200,1000,0,0,1600,368,559,246,1650,0,25,1,protoss,hard
47,3115,985,0,1250,1000,0,0,1635,380,615,223,1650,0,25,1,protoss,hard
48,3171,1014,0,1300,1000,0,0,1675,396,615,223,1700,0,25,1,protoss,hard
49,3237,1044,0,1300,1000,0,0,1725,412,699,246,1700,0,25,1,protoss,hard
50,3289,1074,3,1350,1000,0,0,1765,424,727,246,1700,0,25,1,protoss,hard
51,3350,1110,8,1400,1000,0,0,1810,440,755,246,1700,0,25,1,protoss,hard
52,3402,1150,13,1400,1000,0,0,1850,452,699,223,1700,0,25,1,protoss,hard
53,3468,1190,18,1400,1000,0,0,1900,468,727,246,1700,0,25,1,protoss,hard
54,3534,1233,23,1400,1000,0,0,1950,484,783,246,1700,0,25,1,protoss,hard
55,3600,1278,28,1400,1000,0,0,2000,500,839,268,1700,0,25,1,protoss,hard
56,3666,1323,33,1400,1000,0,0,2050,516,867,268,1700,0,25,1,protoss,hard
57,3723,1371,38,1400,1000,0,0,2095,528,811,246,1700,0,25,1,protoss,hard
58,3784,1422,43,1400,1300,0,0,2140,544,783,246,1700,0,25,1,protoss,hard
59,3856,1474,48,1400,1300,0,0,2200,556,839,223,1900,0,25,1,protoss,hard
60,3917,1506,53,1400,1300,0,0,2245,572,839,246,2100,0,25,1,protoss,hard
61,3974,1531,58,1400,1300,0,0,2290,584,839,223,2100,0,25,1,protoss,hard
62,4045,1561,63,1500,1300,0,0,2345,600,811,246,2200,0,25,1,protoss,hard
63,4112,1596,75,1700,1300,0,0,2400,612,867,223,2200,0,25,1,protoss,hard
64,4173,1631,95,1700,1300,0,0,2445,628,867,246,2200,0,25,1,protoss,hard
65,4254,1675,115,1800,1300,0,0,2510,644,923,246,2200,0,25,1,protoss,hard
66,4330,1721,135,1900,1300,0,0,2570,660,923,268,2450,50,25,1,protoss,hard
67,4401,1750,155,1900,1300,0,0,2625,676,1007,268,2600,100,25,1,protoss,hard
68,4468,1780,175,1900,1300,0,0,2680,688,923,246,2675,125,25,1,protoss,hard
69,4544,1811,195,1900,1300,0,0,2740,704,951,246,2750,150,25,1,protoss,hard
70,4621,1841,215,1900,1300,0,0,2805,716,1007,223,2850,150,25,1,protoss,hard
71,4687,1876,235,2100,1300,0,0,2855,732,1007,246,2850,150,25,1,protoss,hard
72,4759,1916,255,2300,1300,0,0,2915,744,979,223,2850,150,25,1,protoss,hard
73,4840,1955,275,2500,1300,0,0,2980,760,979,246,2925,175,25,1,protoss,hard
74,4907,1999,295,2600,1300,0,0,3035,772,1007,223,2925,175,25,1,protoss,hard
75,4978,2046,315,2700,1300,0,0,3090,788,1007,246,3075,225,25,1,protoss,hard
76,5064,2084,335,2700,1300,0,0,3160,804,979,246,3150,250,25,1,protoss,hard
77,5130,2128,355,2700,1300,0,0,3210,820,979,268,3250,250,25,1,protoss,hard
78,5211,2173,375,2700,1300,0,0,3275,836,1035,268,3250,250,25,1,protoss,hard
79,5278,2219,395,2800,1300,0,0,3330,848,979,246,3250,250,25,1,protoss,hard
80,5349,2266,415,2900,1300,0,0,3385,864,979,246,3325,275,25,1,protoss,hard
81,5426,2316,435,3000,1300,0,0,3450,876,979,223,3475,325,25,1,protoss,hard
82,5502,2361,455,3200,1300,0,0,3510,892,1007,246,3475,325,25,1,protoss,hard
83,5564,2411,475,3200,1300,0,0,3560,904,979,223,3550,350,25,1,protoss,hard
84,5650,2464,495,3200,1300,0,0,3630,920,1007,246,3650,350,25,1,protoss,hard
85,5717,2515,515,3300,1300,0,0,3685,932,979,223,3650,350,25,1,protoss,hard
86,5793,2566,535,3400,1300,0,0,3745,948,1007,246,3725,375,25,1,protoss,hard
87,5874,2619,555,3500,1300,0,0,3810,964,1007,246,3800,400,25,1,protoss,hard
88,5940,2669,575,3500,1300,0,0,3860,980,979,268,3800,400,25,1,protoss,hard
89,6016,2724,595,3700,1300,0,0,3920,996,1007,268,3800,400,25,1,protoss,hard
90,6088,2784,615,3700,1300,0,0,3980,1008,951,246,3800,400,25,1,protoss,hard
91,6169,2844,635,3800,1300,0,0,4045,1024,1035,246,3875,425,25,1,protoss,hard
92,6226,2904,655,3900,1300,0,0,4090,1036,951,223,3875,425,25,1,protoss,hard
93,6312,2969,675,3900,1300,0,0,4160,1052,1007,246,3875,425,25,1,protoss,hard
94,6374,3034,695,3900,1300,0,0,4210,1064,923,223,3875,425,25,1,protoss,hard
95,6465,3099,715,3900,1300,0,0,4285,1080,1035,246,3875,425,25,1,protoss,hard
96,6522,3168,735,3900,1300,0,0,4330,1092,951,223,3950,450,25,1,protoss,hard
97,6603,3233,755,4000,1300,0,0,4395,1108,1035,246,3950,450,25,1,protoss,hard
98,6679,3298,775,4000,1300,0,0,4455,1124,1007,246,3950,450,25,1,protoss,hard
99,6755,3364,795,4000,1300,0,0,4515,1140,1007,268,3950,450,25,1,protoss,hard
100,6821,3429,815,4000,1300,0,0,4565,1156,951,268,4125,475,25,1,protoss,hard
101,6908,3489,835,4000,1300,0,0,4640,1168,1035,246,4125,475,25,1,protoss,hard
102,6974,3546,855,4100,1300,0,0,4690,1184,1007,246,4275,525,25,1,protoss,hard
103,7036,3595,875,4100,1300,0,0,4740,1196,979,223,4350,550,25,1,protoss,hard
104,7122,3645,895,4100,1300,0,0,4810,1212,951,246,4350,550,25,1,protoss,hard
105,7189,3696,915,4300,1300,0,0,4865,1224,951,223,4350,550,25,1,protoss,hard
106,7265,3754,935,4300,1300,0,0,4925,1240,1035,246,4350,550,25,1,protoss,hard
107,7327,3814,953,4300,1300,0,0,4975,1252,923,223,4350,550,25,1,protoss,hard
108,7413,3876,973,4600,1300,0,0,5045,1268,1035,246,4350,550,25,1,protoss,hard
109,7484,3944,993,4600,1300,0,0,5100,1284,979,246,4350,550,25,1,protoss,hard
110,7565,4012,1013,4600,1300,0,0,5165,1300,1063,268,4450,550,25,1,protoss,hard
111,7626,4077,1033,4600,1300,0,0,5210,1316,923,268,4450,550,25,1,protoss,hard
112,7713,4132,1053,4600,1300,0,0,5285,1328,1035,246,4675,625,25,1,protoss,hard
113,7784,4184,1073,4600,1300,0,0,5340,1344,951,246,4675,625,25,1,protoss,hard
114,7856,4237,1093,4600,1300,0,0,5400,1356,1063,223,4750,650,25,1,protoss,hard
115,7927,4295,1113,4700,1300,0,0,5455,1372,951,246,4750,650,25,1,protoss,hard
116,8009,4355,1133,4700,1300,0,0,5525,1384,1063,223,4750,650,25,1,protoss,hard
117,8065,4417,1153,4900,1300,0,0,5565,1400,923,246,4850,650,25,1,protoss,hard
118,8132,4482,1173,5000,1300,0,0,5620,1412,923,223,4850,650,25,1,protoss,hard
