,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,28,1,zerg,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,28,1,zerg,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,28,1,zerg,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,28,1,zerg,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,28,1,zerg,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,28,1,zerg,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,28,1,zerg,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,28,1,zerg,hard
9,1420,136,0,800,300,0,0,320,0,755,0,275,0,28,1,zerg,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,28,1,zerg,hard
11,1505,166,0,950,300,0,0,405,0,699,0,325,0,28,1,zerg,hard
12,1555,171,0,950,300,0,0,455,0,727,0,425,0,28,1,zerg,hard
13,1590,176,0,950,325,0,0,490,0,699,0,425,0,28,1,zerg,hard
14,1629,181,0,950,325,0,0,525,4,671,22,425,0,28,1,zerg,hard
15,1682,186,0,1050,325,0,0,570,12,671,67,475,0,28,1,zerg,hard
16,1730,191,0,1100,325,0,0,610,20,699,111,475,0,28,1,zerg,hard
17,1584,196,0,1100,325,0,0,660,24,755,111,675,0,28,1,zerg,hard
18,1832,201,0,1100,325,0,0,700,32,727,111,725,0,28,1,zerg,hard
19,1885,206,0,1150,325,0,0,745,40,755,111,725,0,28,1,zerg,hard
20,1943,211,0,1150,325,0,0,795,48,755,134,725,0,28,1,zerg,hard
21,1996,216,0,1150,325,0,0,840,56,755,134,775,0,28,1,zerg,hard
22,2049,221,0,1200,325,0,0,885,64,783,134,775,0,28,1,zerg,hard
23,2112,226,0,1200,325,0,0,940,72,811,134,775,0,28,1,zerg,hard
24,2166,231,0,1200,325,0,0,990,76,867,111,825,0,28,1,zerg,hard
25,2219,236,0,1250,325,0,0,1035,84,839,111,825,0,28,1,zerg,hard
26,1982,241,0,1250,325,0,0,1090,92,811,111,1125,0,28,1,zerg,hard
27,2015,246,0,1250,325,0,0,1140,100,839,134,1150,0,28,1,zerg,hard
28,2104,253,0,1300,325,0,0,1200,104,923,111,1200,0,28,1,zerg,hard
29,2447,258,0,1300,325,0,0,1235,112,839,111,1200,0,28,1,zerg,hard
30,2505,263,0,1300,325,0,0,1285,120,811,111,1250,0,28,1,zerg,hard
31,2578,269,0,1350,525,0,0,1350,128,839,134,1250,0,28,1,zerg,hard
32,2631,279,0,1350,525,0,0,1395,136,895,134,1400,0,28,1,zerg,hard
33,2680,289,0,1350,525,0,0,1440,140,867,111,1450,0,28,1,zerg,hard
34,2748,299,0,1400,550,0,0,1500,148,839,111,1450,0,28,1,zerg,hard
35,2809,309,0,1400,550,0,0,1545,164,839,156,1450,0,28,1,zerg,hard
36,2865,319,0,1400,550,0,0,1585,180,811,201,1500,0,28,1,zerg,hard
37,2938,329,0,1450,550,0,0,1650,188,811,223,1500,0,28,1,zerg,hard
38,2994,339,0,1450,550,0,0,1690,204,811,223,1500,0,28,1,zerg,hard
39,3055,349,0,1450,550,0,0,1735,220,839,246,1550,0,28,1,zerg,hard
40,3136,359,0,1500,550,0,0,1800,236,867,268,1550,0,28,1,zerg,hard
41,3207,369,0,1500,550,0,0,1855,252,923,268,1850,0,28,1,zerg,hard
42,3259,379,0,1500,550,0,0,1895,264,895,246,1900,0,28,1,zerg,hard
43,3326,390,0,1550,700,0,0,1950,276,839,223,1900,0,28,1,zerg,hard
44,3397,405,0,1550,700,0,0,2005,292,811,223,1900,0,28,1,zerg,hard
45,3468,420,0,1550,700,0,0,2060,308,923,246,1900,0,28,1,zerg,hard
46,3539,440,0,1600,700,0,0,2115,324,923,268,1900,0,28,1,zerg,hard
47,3610,460,0,1600,700,0,0,2170,340,951,246,1900,0,28,1,zerg,hard
48,3677,481,0,1600,700,0,0,2225,352,923,246,1900,0,28,1,zerg,hard
49,3739,507,0,1600,1000,0,0,2275,364,895,223,2000,0,28,1,zerg,hard
50,3820,528,0,1600,1000,0,0,2340,380,951,246,2050,0,28,1,zerg,hard
51,3891,548,0,1600,1000,0,0,2395,396,951,246,2150,0,28,1,zerg,hard
52,3962,572,0,1700,1000,0,0,2450,412,979,268,2150,0,28,1,zerg,hard
53,4034,593,2,1750,1000,0,0,2510,424,951,246,2250,0,28,1,zerg,hard
54,4106,614,7,1750,1000,0,0,2570,436,979,223,2250,0,28,1,zerg,hard
55,4182,638,12,1750,1000,0,0,2630,452,1007,223,2300,0,28,1,zerg,hard
56,4258,660,17,1850,1000,0,0,2690,468,1007,246,2375,25,28,1,zerg,hard
57,4334,680,22,1850,1000,0,0,2750,484,1007,268,2450,50,28,1,zerg,hard
58,4415,700,27,2000,1000,0,0,2815,500,1035,246,2525,75,28,1,zerg,hard
59,4482,720,32,2000,1000,0,0,2870,512,1007,246,2525,75,28,1,zerg,hard
60,4564,740,37,2000,1000,0,0,2940,524,1063,223,2625,75,28,1,zerg,hard
61,4640,764,42,2100,1300,0,0,3000,540,1035,246,2625,75,28,1,zerg,hard
62,4726,792,47,2100,1300,0,0,3070,556,1091,246,2775,125,28,1,zerg,hard
63,4802,818,52,2300,1300,0,0,3130,572,1063,268,2775,125,28,1,zerg,hard
64,4884,843,57,2300,1300,0,0,3200,584,1119,246,2925,175,28,1,zerg,hard
65,4961,868,62,2400,1300,0,0,3265,596,1091,223,3000,200,28,1,zerg,hard
66,5037,894,67,2400,1300,0,0,3325,612,1063,223,3000,200,28,1,zerg,hard
67,5118,923,72,2600,1300,0,0,3390,628,1063,246,3150,250,28,1,zerg,hard
68,5199,949,77,2600,1300,0,0,3455,644,1063,268,3250,250,28,1,zerg,hard
69,5285,974,82,2800,1300,0,0,3525,660,1147,246,3250,250,28,1,zerg,hard
70,5352,999,87,2900,1300,0,0,3580,672,1063,246,3400,300,28,1,zerg,hard
71,5439,1025,92,2900,1300,0,0,3655,684,1147,223,3475,325,28,1,zerg,hard
72,5515,1050,97,3000,1300,0,0,3715,700,1063,246,3550,350,28,1,zerg,hard
73,5606,1078,102,3200,1300,0,0,3790,716,1175,246,3650,350,28,1,zerg,hard
74,5677,1106,107,3200,1300,0,0,3845,732,1063,268,3725,375,28,1,zerg,hard
75,5764,1131,112,3400,1300,0,0,3920,744,1147,246,3725,375,28,1,zerg,hard
76,5836,1160,117,3500,1300,0,0,3980,756,1063,223,3800,400,28,1,zerg,hard
77,5922,1187,122,3500,1300,0,0,4050,772,1147,223,3950,450,28,1,zerg,hard
78,5998,1213,127,3700,1300,0,0,4110,788,1063,246,3950,450,28,1,zerg,hard
79,6084,1241,132,3800,1300,0,0,4180,804,1119,268,4125,475,28,1,zerg,hard
80,6165,1267,137,3800,1300,0,0,4245,820,1091,246,4200,500,28,1,zerg,hard
81,6242,1292,142,3900,1300,0,0,4310,832,1091,246,4275,525,28,1,zerg,hard
82,6319,1319,147,4100,1300,0,0,4375,844,1091,223,4350,550,28,1,zerg,hard
83,6400,1349,152,4200,1300,0,0,4440,860,1063,246,4350,550,28,1,zerg,hard
84,6486,1380,157,4200,1300,0,0,4510,876,1147,246,4350,550,28,1,zerg,hard
85,6557,1417,162,4400,1300,0,0,4565,892,1063,268,4450,550,28,1,zerg,hard
86,6644,1457,167,4400,1300,0,0,4640,904,1147,246,4450,550,28,1,zerg,hard
87,6716,1498,172,4500,1300,0,0,4700,916,1063,223,4450,550,28,1,zerg,hard
88,6807,1545,177,4600,1300,0,0,4775,932,1175,223,4525,575,28,1,zerg,hard
89,6878,1591,182,4600,1300,0,0,4830,948,1035,246,4600,600,28,1,zerg,hard
90,6969,1637,187,4700,1300,0,0,4905,964,1119,268,4600,600,28,1,zerg,hard
91,7045,1684,192,4700,1300,0,0,4965,980,1035,246,4750,650,28,1,zerg,hard
92,7127,1733,197,4700,1300,0,0,5035,992,1175,246,4750,650,28,1,zerg,hard
93,7194,1783,202,4800,1300,0,0,5090,1004,1063,223,4750,650,28,1,zerg,hard
94,7285,1842,207,4900,1300,0,0,5165,1020,1119,246,4750,650,28,1,zerg,hard
95,7361,1902,212,4900,1300,0,0,5225,1036,1063,246,4750,650,28,1,zerg,hard
96,7447,1961,217,5000,1300,0,0,5295,1052,1147,268,4850,650,28,1,zerg,hard
97,7519,2024,222,5100,1300,0,0,5355,1064,1091,246,4850,650,28,1,zerg,hard
98,7596,2089,227,5100,1300,0,0,5420,1076,1091,223,4850,650,28,1,zerg,hard
99,7682,2155,232,5100,1300,0,0,5490,1092,1091,223,4850,650,28,1,zerg,hard
100,7753,2219,237,5100,1300,0,0,5545,1108,1063,246,5000,700,28,1,zerg,hard
101,7844,2275,242,5200,1300,0,0,5620,1124,1119,268,5075,725,28,1,zerg,hard
102,7920,2330,247,5200,1300,0,0,5680,1140,1063,246,5075,725,28,1,zerg,hard
103,8007,2390,252,5200,1300,0,0,5755,1152,1175,246,5075,725,28,1,zerg,hard
104,8074,2456,257,5200,1300,0,0,5810,1164,1063,223,5150,750,28,1,zerg,hard
105,8165,2520,262,5300,1300,0,0,5885,1180,1147,246,5250,750,28,1,zerg,hard
106,8241,2580,266,5500,1300,0,0,5945,1196,1063,246,5250,750,28,1,zerg,hard
107,8332,2644,270,5500,1300,0,0,6020,1212,1175,268,5250,750,28,1,zerg,hard
108,8399,2710,275,5500,1300,0,0,6075,1224,1063,246,5250,750,28,1,zerg,hard
109,8486,2779,280,5600,1300,0,0,6150,1236,1147,223,5325,775,28,1,zerg,hard
110,8562,2844,285,5700,1300,50,0,6210,1252,1063,223,5325,775,28,1,zerg,hard
111,8648,2909,290,5700,1300,50,0,6280,1268,1147,246,5325,775,28,1,zerg,hard
112,8719,2975,295,5700,1300,100,0,6335,1284,1035,268,5325,775,28,1,zerg,hard
113,8805,3040,300,5700,1300,150,400,6405,1300,1063,246,5400,800,28,1,zerg,hard
114,8887,3104,305,5700,1300,150,400,6475,1312,1063,246,5475,825,28,1,zerg,hard
115,8949,3164,310,5800,1300,200,400,6525,1324,1063,223,5475,825,28,1,zerg,hard
116,9025,3226,315,5800,1300,350,400,6585,1340,1035,246,5550,850,28,1,zerg,hard
117,9096,3287,320,5800,1300,400,400,6640,1356,951,246,5550,850,28,1,zerg,hard
118,9062,3348,325,5900,1300,400,400,6690,1372,923,268,5725,875,28,1,zerg,hard
119,8829,3406,330,5900,1300,450,400,6745,1384,895,246,5725,875,28,1,zerg,hard
120,8591,3462,335,6000,1300,450,600,6795,1396,867,223,5800,900,28,1,zerg,hard
121,8452,3516,340,6100,1300,550,600,6840,1412,839,223,5875,925,28,1,zerg,hard
122,8428,3568,345,6100,1300,650,600,6900,1428,867,246,5950,950,28,1,zerg,hard
123,8294,3616,350,6200,1300,900,600,6950,1444,867,268,6250,1050,28,1,zerg,hard
124,7860,3651,355,6300,1300,1275,600,7000,1460,895,246,6400,1100,28,1,zerg,hard
125,7427,3688,360,6400,1300,1650,600,7055,1472,839,246,6400,1100,28,1,zerg,hard
126,7389,3725,365,6500,1300,2175,600,7105,1484,867,223,6550,1150,28,1,zerg,hard
127,7355,3757,370,6600,1300,2375,600,7155,1500,867,246,6550,1150,28,1,zerg,hard
128,7426,3797,375,6700,1300,2725,600,7210,1516,895,246,6625,1175,28,1,zerg,hard
129,7492,3833,380,7100,1300,2775,600,7260,1532,867,268,6700,1200,28,1,zerg,hard
130,7554,3869,385,7200,1300,2775,675,7310,1544,867,246,6775,1225,28,1,zerg,hard
131,7606,3907,390,7300,1300,3000,675,7350,1556,783,223,6850,1250,28,1,zerg,hard
132,7572,3942,395,7400,1300,3000,675,7400,1572,783,223,6925,1275,28,1,zerg,hard
133,7523,3980,400,7500,1300,3000,675,7435,1588,699,246,6925,1275,28,1,zerg,hard
134,7479,4023,405,7600,1300,3100,675,7475,1604,699,268,7000,1300,28,1,zerg,hard
135,7530,4061,410,7700,1300,3100,675,7510,1620,615,246,7150,1350,28,1,zerg,hard
136,7582,4099,415,7800,1300,3150,675,7550,1632,643,246,7150,1350,28,1,zerg,hard
137,7519,4144,420,7900,1300,3150,675,7575,1644,559,223,7300,1400,28,1,zerg,hard
