,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,22,1,protoss,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,22,1,protoss,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,22,1,protoss,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,22,1,protoss,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,22,1,protoss,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,22,1,protoss,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,22,1,protoss,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,22,1,protoss,hard
9,1415,136,0,800,300,0,0,315,0,727,0,275,0,22,1,protoss,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,22,1,protoss,hard
11,1505,166,0,950,300,0,0,405,0,699,0,325,0,22,1,protoss,hard
12,1550,171,0,950,300,0,0,450,0,755,0,425,0,22,1,protoss,hard
13,1590,176,0,950,325,0,0,490,0,727,0,425,0,22,1,protoss,hard
14,1630,181,0,950,325,0,0,530,0,699,0,425,0,22,1,protoss,hard
15,1683,186,0,1050,325,0,0,575,8,699,44,475,0,22,1,protoss,hard
16,1731,191,0,1100,325,0,0,615,16,699,89,475,0,22,1,protoss,hard
17,1594,196,0,1100,325,0,0,670,24,783,134,675,0,22,1,protoss,hard
18,1842,201,0,1100,325,0,0,710,32,755,134,725,0,22,1,protoss,hard
19,1905,206,0,1150,325,0,0,765,40,839,134,725,0,22,1,protoss,hard
20,1963,211,0,1150,325,0,0,815,48,811,134,725,0,22,1,protoss,hard
21,2007,216,0,1150,325,0,0,855,52,783,111,775,0,22,1,protoss,hard
22,2075,221,0,1200,325,0,0,915,60,839,111,775,0,22,1,protoss,hard
23,2133,226,0,1200,325,0,0,965,68,839,111,775,0,22,1,protoss,hard
24,2181,231,0,1200,325,0,0,1005,76,867,134,825,0,22,1,protoss,hard
25,2244,236,0,1250,325,0,0,1060,84,811,134,825,0,22,1,protoss,hard
26,2003,241,0,1250,325,0,0,1115,88,839,111,1125,0,22,1,protoss,hard
27,2031,246,0,1250,325,0,0,1160,96,839,111,1175,0,22,1,protoss,hard
28,2114,253,2,1300,325,0,0,1210,104,811,111,1200,0,22,1,protoss,hard
29,2467,258,7,1300,325,0,0,1255,112,755,134,1200,0,22,1,protoss,hard
30,2520,263,12,1300,325,0,0,1300,120,811,134,1250,0,22,1,protoss,hard
31,2583,271,17,1350,525,0,0,1355,128,839,134,1250,0,22,1,protoss,hard
32,2481,281,22,1350,525,0,0,1395,136,811,134,1400,0,22,1,protoss,hard
33,2684,291,27,1350,550,0,0,1440,144,783,134,1450,0,22,1,protoss,hard
34,2742,301,32,1400,550,0,0,1490,152,755,134,1450,0,22,1,protoss,hard
35,2789,311,37,1400,550,0,0,1525,164,727,156,1450,0,22,1,protoss,hard
36,2855,321,42,1400,550,0,0,1575,180,755,201,1500,0,22,1,protoss,hard
37,2921,331,47,1450,550,0,0,1625,196,755,246,1500,0,22,1,protoss,hard
38,2987,341,52,1450,550,0,0,1675,212,811,268,1500,0,22,1,protoss,hard
39,3043,351,57,1450,550,0,0,1715,228,783,268,1550,0,22,1,protoss,hard
40,3115,361,62,1500,550,0,0,1775,240,811,246,1550,0,22,1,protoss,hard
41,2867,371,67,1500,550,0,0,1815,252,811,223,1850,0,22,1,protoss,hard
42,3238,381,72,1500,550,0,0,1870,268,867,223,1900,0,22,1,protoss,hard
43,3304,391,77,1550,550,0,0,1920,284,839,246,1900,0,22,1,protoss,hard
44,3361,403,82,1550,700,0,0,1965,296,839,246,1900,0,22,1,protoss,hard
45,3432,419,87,1550,700,0,0,2020,312,839,246,1900,0,22,1,protoss,hard
46,3498,439,92,1600,700,0,0,2070,328,839,246,1900,0,22,1,protoss,hard
47,3564,459,97,1600,700,0,0,2120,344,867,268,1900,0,22,1,protoss,hard
48,3635,479,102,1600,700,0,0,2175,360,867,268,1900,0,22,1,protoss,hard
49,3706,504,107,1600,1000,0,0,2230,376,895,246,2050,0,22,1,protoss,hard
50,3773,524,112,1600,1000,0,0,2285,388,895,246,2050,0,22,1,protoss,hard
51,3845,544,117,1600,1000,0,0,2345,400,951,223,2050,0,22,1,protoss,hard
52,3911,565,122,1750,1000,0,0,2395,416,895,246,2200,0,22,1,protoss,hard
53,3982,585,132,1750,1000,0,0,2450,432,951,246,2200,0,22,1,protoss,hard
54,4058,606,142,1750,1000,0,0,2510,448,923,268,2200,0,22,1,protoss,hard
55,4131,629,153,1800,1000,0,0,2575,456,1035,223,2375,25,22,1,protoss,hard
56,4197,649,168,1900,1000,0,0,2625,472,979,223,2375,25,22,1,protoss,hard
57,4288,670,183,1900,1000,0,0,2700,488,1035,223,2375,25,22,1,protoss,hard
58,4359,694,198,1900,1000,0,0,2755,504,1007,268,2450,50,22,1,protoss,hard
59,4435,714,213,2000,1000,0,0,2815,520,1063,268,2525,75,22,1,protoss,hard
60,4516,734,228,2000,1000,0,0,2880,536,1007,268,2625,75,22,1,protoss,hard
61,4592,757,243,2100,1000,0,0,2940,552,1035,268,2700,100,22,1,protoss,hard
62,4664,778,258,2100,1300,0,0,3000,564,1035,246,2775,125,22,1,protoss,hard
63,4745,804,273,2200,1300,0,0,3065,580,1063,246,2775,125,22,1,protoss,hard
64,4817,837,288,2300,1300,0,0,3125,592,1035,223,2850,150,22,1,protoss,hard
65,4893,863,303,2400,1300,0,0,3185,608,1035,246,3000,200,22,1,protoss,hard
66,4975,888,318,2400,1300,0,0,3255,620,1035,223,3075,225,22,1,protoss,hard
67,5046,913,333,2500,1300,0,0,3310,636,1007,246,3150,250,22,1,protoss,hard
68,5122,938,348,2600,1300,0,0,3370,652,1035,246,3250,250,22,1,protoss,hard
69,5189,963,363,2600,1300,0,0,3425,664,979,246,3325,275,22,1,protoss,hard
70,5275,992,378,2800,1300,0,0,3495,680,1063,246,3325,275,22,1,protoss,hard
71,5346,1019,393,2900,1300,0,0,3550,696,1007,246,3400,300,22,1,protoss,hard
72,5432,1046,408,3100,1300,0,0,3620,712,1091,268,3475,325,22,1,protoss,hard
73,5504,1073,423,3200,1300,0,0,3680,724,1035,246,3650,350,22,1,protoss,hard
74,5575,1099,438,3200,1300,0,0,3735,740,1035,246,3650,350,22,1,protoss,hard
75,5656,1126,453,3300,1300,0,0,3800,756,1007,246,3800,400,22,1,protoss,hard
76,5742,1153,468,3400,1300,0,0,3870,772,1035,268,3875,425,22,1,protoss,hard
77,5809,1180,483,3500,1300,0,0,3925,784,1063,246,3875,425,22,1,protoss,hard
78,5876,1205,498,3700,1300,0,0,3980,796,1007,223,3950,450,22,1,protoss,hard
79,5957,1237,513,3700,1300,0,0,4045,812,1007,223,4050,450,22,1,protoss,hard
80,6038,1269,528,3800,1300,0,0,4110,828,1007,246,4050,450,22,1,protoss,hard
81,6114,1301,543,4000,1300,0,0,4170,844,1063,268,4125,475,22,1,protoss,hard
82,6190,1334,558,4000,1300,0,0,4230,860,1035,268,4275,525,22,1,protoss,hard
83,6271,1365,573,4100,1300,0,0,4295,876,1035,268,4275,525,22,1,protoss,hard
84,6334,1401,588,4200,1300,0,0,4350,884,1007,223,4275,525,22,1,protoss,hard
85,6420,1445,603,4200,1300,0,0,4420,900,1063,223,4275,525,22,1,protoss,hard
86,6496,1486,618,4300,1300,0,0,4480,916,1063,223,4350,550,22,1,protoss,hard
87,6572,1532,633,4400,1300,0,0,4540,932,1063,268,4350,550,22,1,protoss,hard
88,6644,1585,648,4500,1300,0,0,4600,944,1007,246,4450,550,22,1,protoss,hard
89,6725,1635,663,4500,1300,0,0,4665,960,1035,246,4450,550,22,1,protoss,hard
90,6801,1686,678,4500,1300,0,0,4725,976,1035,246,4450,550,22,1,protoss,hard
91,6877,1745,693,4600,1300,0,0,4785,992,1035,268,4450,550,22,1,protoss,hard
92,6958,1797,708,4600,1300,0,0,4850,1008,1035,246,4600,600,22,1,protoss,hard
93,7020,1847,723,4700,1300,0,0,4900,1020,979,246,4675,625,22,1,protoss,hard
94,7106,1898,738,4700,1300,0,0,4970,1036,1007,246,4750,650,22,1,protoss,hard
95,7183,1945,753,4700,1300,0,0,5035,1048,1035,246,4850,650,22,1,protoss,hard
96,7259,1990,768,4700,1300,0,0,5095,1064,1091,246,4850,650,22,1,protoss,hard
97,7325,2044,783,4900,1300,0,0,5145,1080,1007,246,4925,675,22,1,protoss,hard
98,7412,2099,796,4900,1300,50,0,5220,1092,1007,246,4925,675,22,1,protoss,hard
99,7479,2155,811,5100,1300,50,0,5275,1104,1007,223,4925,675,22,1,protoss,hard
100,7560,2213,826,5200,1300,50,0,5340,1120,1091,223,5000,700,22,1,protoss,hard
101,7636,2273,841,5200,1300,150,0,5400,1136,1007,246,5000,700,22,1,protoss,hard
102,7712,2334,856,5300,1300,200,125,5460,1152,1035,268,5000,700,22,1,protoss,hard
103,7788,2399,871,5300,1300,250,125,5520,1168,979,268,5000,700,22,1,protoss,hard
104,7869,2459,886,5300,1300,300,125,5585,1184,1063,268,5075,725,22,1,protoss,hard
105,7945,2516,901,5400,1300,350,125,5645,1200,1035,268,5150,750,22,1,protoss,hard
106,8017,2576,916,5400,1300,500,125,5705,1212,1063,246,5150,750,22,1,protoss,hard
107,8089,2641,931,5400,1300,600,325,5765,1224,1007,223,5150,750,22,1,protoss,hard
108,8165,2709,946,5400,1300,750,325,5825,1240,1007,223,5150,750,22,1,protoss,hard
109,8246,2779,961,5500,1300,800,325,5890,1256,1035,246,5150,750,22,1,protoss,hard
110,8318,2849,976,5600,1300,850,475,5950,1268,1035,246,5150,750,22,1,protoss,hard
111,8399,2919,989,5600,1300,1050,875,6015,1284,1063,246,5150,750,22,1,protoss,hard
112,8466,2985,1004,5600,1300,1150,875,6070,1296,1007,223,5250,750,22,1,protoss,hard
113,8552,3050,1019,5600,1300,1150,875,6140,1312,1063,246,5250,750,22,1,protoss,hard
114,8523,3112,1034,5600,1300,1150,1200,6195,1328,1007,246,5325,775,22,1,protoss,hard
115,8604,3176,1049,5600,1300,1150,1200,6260,1344,1063,268,5325,775,22,1,protoss,hard
116,8675,3241,1064,5600,1300,1150,1200,6315,1360,979,268,5325,775,22,1,protoss,hard
117,8762,3309,1079,5700,1300,1150,1200,6390,1372,1091,246,5325,775,22,1,protoss,hard
118,8828,3379,1094,5700,1300,1150,1200,6440,1388,1007,246,5325,775,22,1,protoss,hard
119,8904,3449,1109,5800,1300,1150,1200,6500,1404,1035,246,5325,775,22,1,protoss,hard
120,8970,3514,1124,5800,1300,1150,1200,6550,1420,895,268,5400,800,22,1,protoss,hard
121,9038,3579,1139,5800,1300,1150,1200,6610,1428,923,223,5400,800,22,1,protoss,hard
122,9104,3644,1154,5800,1300,1150,1200,6660,1444,895,223,5400,800,22,1,protoss,hard
123,9175,3711,1169,5800,1300,1150,1200,6715,1460,895,223,5475,825,22,1,protoss,hard
