,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,29,1,terran,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,29,1,terran,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,29,1,terran,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,29,1,terran,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,29,1,terran,hard
6,1265,102,0,800,300,0,0,190,0,727,0,225,0,29,1,terran,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,29,1,terran,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,29,1,terran,hard
9,1415,136,0,800,300,0,0,315,0,699,0,275,0,29,1,terran,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,29,1,terran,hard
11,1505,166,0,950,300,0,0,405,0,699,0,325,0,29,1,terran,hard
12,1550,171,0,950,300,0,0,450,0,755,0,425,0,29,1,terran,hard
13,1590,176,0,950,325,0,0,490,0,727,0,425,0,29,1,terran,hard
14,1639,181,0,950,325,0,0,535,4,727,22,425,0,29,1,terran,hard
15,1692,186,0,1050,325,0,0,580,12,727,67,425,0,29,1,terran,hard
16,1531,196,0,1100,325,0,0,615,16,671,89,625,0,29,1,terran,hard
17,1784,203,0,1100,325,0,0,660,24,699,111,675,0,29,1,terran,hard
18,1832,208,0,1100,325,0,0,700,32,671,111,725,0,29,1,terran,hard
19,1895,213,0,1100,325,0,0,755,40,811,134,725,0,29,1,terran,hard
20,1943,218,0,1150,325,0,0,795,48,755,134,725,0,29,1,terran,hard
21,2001,223,0,1150,325,0,0,845,56,783,134,775,0,29,1,terran,hard
22,2054,228,0,1200,325,0,0,890,64,755,134,775,0,29,1,terran,hard
23,2118,233,0,1200,325,0,0,950,68,867,111,775,0,29,1,terran,hard
24,2166,238,0,1200,325,0,0,990,76,839,111,825,0,29,1,terran,hard
25,2234,243,0,1250,325,0,0,1050,84,895,111,825,0,29,1,terran,hard
26,1992,248,0,1250,325,0,0,1100,92,839,134,1125,0,29,1,terran,hard
27,2020,253,0,1250,325,0,0,1145,100,867,134,1150,0,29,1,terran,hard
28,2099,261,2,1300,325,0,0,1195,104,811,111,1200,0,29,1,terran,hard
29,2457,266,7,1300,325,0,0,1245,112,811,111,1200,0,29,1,terran,hard
30,2511,275,12,1300,525,0,0,1295,116,839,89,1250,0,29,1,terran,hard
31,2569,285,17,1350,525,0,0,1345,124,839,111,1250,0,29,1,terran,hard
32,2482,295,22,1350,525,0,0,1400,132,867,111,1400,0,29,1,terran,hard
33,2685,305,27,1350,525,0,0,1445,140,839,134,1450,0,29,1,terran,hard
34,2738,315,32,1400,550,0,0,1490,148,811,134,1450,0,29,1,terran,hard
35,2790,325,37,1400,550,0,0,1530,160,727,156,1450,0,29,1,terran,hard
36,2857,335,42,1400,550,0,0,1585,172,783,179,1500,0,29,1,terran,hard
37,2918,345,47,1450,550,0,0,1630,188,783,223,1500,0,29,1,terran,hard
38,2975,355,52,1450,550,0,0,1675,200,811,223,1500,0,29,1,terran,hard
39,3036,365,57,1450,550,0,0,1720,216,755,246,1550,0,29,1,terran,hard
40,3107,375,62,1500,550,0,0,1775,232,811,246,1550,0,29,1,terran,hard
41,2878,385,67,1500,550,0,0,1830,248,867,268,1850,0,29,1,terran,hard
42,3235,395,72,1500,550,0,0,1875,260,839,246,1900,0,29,1,terran,hard
43,3296,405,77,1550,550,0,0,1920,276,811,246,1900,0,29,1,terran,hard
44,3363,418,82,1550,700,0,0,1975,288,811,223,1900,0,29,1,terran,hard
45,3430,434,87,1550,700,0,0,2030,300,895,223,1900,0,29,1,terran,hard
46,3491,454,92,1600,700,0,0,2075,316,811,223,1900,0,29,1,terran,hard
47,3557,474,97,1600,700,0,0,2125,332,839,246,1900,0,29,1,terran,hard
48,3628,494,102,1600,700,0,0,2180,348,811,268,1900,0,29,1,terran,hard
49,3695,521,107,1600,1000,0,0,2235,360,951,246,1950,0,29,1,terran,hard
50,3752,542,112,1600,1000,0,0,2280,372,867,223,2100,0,29,1,terran,hard
51,3828,563,117,1600,1000,0,0,2340,388,923,223,2100,0,29,1,terran,hard
52,3889,584,122,1600,1000,0,0,2385,404,839,246,2200,0,29,1,terran,hard
53,3970,604,127,1700,1000,0,0,2450,420,923,268,2200,0,29,1,terran,hard
54,4036,624,132,1700,1000,0,0,2500,436,895,268,2300,0,29,1,terran,hard
55,4112,644,137,1850,1000,0,0,2560,452,979,268,2375,25,29,1,terran,hard
56,4184,664,147,1900,1000,0,0,2620,464,979,246,2375,25,29,1,terran,hard
57,4261,685,157,1900,1000,0,0,2685,476,1007,223,2375,25,29,1,terran,hard
58,4332,707,167,1900,1000,0,0,2740,492,1007,223,2450,50,29,1,terran,hard
59,4413,727,177,2000,1000,0,0,2805,508,1035,246,2525,75,29,1,terran,hard
60,4490,747,187,2000,1000,0,0,2870,520,1063,246,2625,75,29,1,terran,hard
61,4562,768,197,2100,1000,0,0,2930,532,1063,223,2700,100,29,1,terran,hard
62,4633,792,207,2100,1300,0,0,2985,548,1007,223,2775,125,29,1,terran,hard
63,4714,817,217,2200,1300,0,0,3050,564,1007,246,2850,150,29,1,terran,hard
64,4800,844,227,2300,1300,0,0,3120,580,1063,268,2850,150,29,1,terran,hard
65,4871,870,237,2400,1300,0,0,3175,596,1035,268,3000,200,29,1,terran,hard
66,4952,895,247,2400,1300,0,0,3240,612,1063,268,3000,200,29,1,terran,hard
67,5024,922,257,2600,1300,0,0,3300,624,1007,246,3075,225,29,1,terran,hard
68,5106,951,267,2600,1300,0,0,3370,636,1119,223,3250,250,29,1,terran,hard
69,5177,976,277,2700,1300,0,0,3425,652,1035,223,3250,250,29,1,terran,hard
70,5263,1002,287,2900,1300,0,0,3495,668,1063,246,3400,300,29,1,terran,hard
71,5330,1027,297,2900,1300,0,0,3550,680,1007,246,3475,325,29,1,terran,hard
72,5417,1052,307,3000,1300,0,0,3625,692,1119,223,3550,350,29,1,terran,hard
73,5488,1078,317,3200,1300,0,0,3680,708,1063,223,3650,350,29,1,terran,hard
74,5564,1104,327,3200,1300,0,0,3740,724,1063,246,3725,375,29,1,terran,hard
75,5650,1129,337,3300,1300,0,0,3810,740,1035,268,3800,400,29,1,terran,hard
76,5736,1156,347,3500,1300,0,0,3880,756,1091,268,3800,400,29,1,terran,hard
77,5802,1184,357,3500,1300,0,0,3930,772,1063,268,3950,450,29,1,terran,hard
78,5884,1209,367,3700,1300,0,0,4000,784,1035,246,3950,450,29,1,terran,hard
79,5961,1236,377,3800,1300,0,0,4065,796,1063,223,4050,450,29,1,terran,hard
80,6037,1269,387,3800,1300,0,0,4125,812,1063,223,4050,450,29,1,terran,hard
81,6113,1301,397,3900,1300,0,0,4185,828,1063,246,4125,475,29,1,terran,hard
82,6190,1333,407,4100,1300,0,0,4250,840,1007,246,4200,500,29,1,terran,hard
83,6272,1372,417,4200,1300,0,0,4320,852,1119,223,4200,500,29,1,terran,hard
84,6343,1407,427,4200,1300,0,0,4375,868,1063,223,4350,550,29,1,terran,hard
85,6424,1442,437,4200,1300,0,0,4440,884,1091,246,4450,550,29,1,terran,hard
86,6500,1481,447,4300,1300,0,0,4500,900,1007,268,4450,550,29,1,terran,hard
87,6586,1521,457,4400,1300,0,0,4570,916,1091,268,4450,550,29,1,terran,hard
88,6662,1568,467,4400,1300,0,0,4630,932,1035,268,4450,550,29,1,terran,hard
89,6739,1619,477,4500,1300,0,0,4695,944,1091,246,4525,575,29,1,terran,hard
90,6811,1670,487,4700,1300,0,0,4755,956,1035,223,4525,575,29,1,terran,hard
91,6897,1720,497,4700,1300,0,0,4825,972,1119,223,4600,600,29,1,terran,hard
92,6963,1766,507,4700,1300,0,0,4875,988,1007,246,4750,650,29,1,terran,hard
93,7045,1810,517,4700,1300,0,0,4945,1000,1035,246,4850,650,29,1,terran,hard
94,7122,1855,527,4800,1300,0,0,5010,1012,1035,223,4850,650,29,1,terran,hard
95,7203,1901,537,4800,1300,0,0,5075,1028,1119,223,4925,675,29,1,terran,hard
96,7274,1952,547,4900,1300,0,0,5130,1044,1063,246,4925,675,29,1,terran,hard
97,7360,2007,557,5100,1300,0,0,5200,1060,1063,268,4925,675,29,1,terran,hard
98,7441,2064,567,5200,1300,0,0,5265,1076,1063,268,5000,700,29,1,terran,hard
