,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,19,1,zerg,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,19,1,zerg,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,19,1,zerg,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,19,1,zerg,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,19,1,zerg,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,19,1,zerg,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,19,1,zerg,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,19,1,zerg,hard
9,1420,136,0,800,300,0,0,320,0,755,0,275,0,19,1,zerg,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,19,1,zerg,hard
11,1505,166,0,950,300,0,0,405,0,699,0,325,0,19,1,zerg,hard
12,1550,171,0,950,300,0,0,450,0,727,0,425,0,19,1,zerg,hard
13,1595,176,0,950,325,0,0,495,0,755,0,425,0,19,1,zerg,hard
14,1638,181,0,950,325,0,0,530,8,699,44,425,0,19,1,zerg,hard
15,1687,186,0,1050,325,0,0,575,12,699,67,475,0,19,1,zerg,hard
16,1725,191,0,1100,325,0,0,605,20,615,111,475,0,19,1,zerg,hard
17,1588,196,0,1100,325,0,0,660,28,727,111,675,0,19,1,zerg,hard
18,1841,201,0,1100,325,0,0,705,36,727,134,725,0,19,1,zerg,hard
19,1885,206,0,1150,325,0,0,745,40,783,111,725,0,19,1,zerg,hard
20,1943,211,0,1150,325,0,0,795,48,755,111,725,0,19,1,zerg,hard
21,2001,216,0,1150,325,0,0,845,56,783,111,775,0,19,1,zerg,hard
22,2064,221,0,1200,325,0,0,900,64,867,134,775,0,19,1,zerg,hard
23,2122,226,0,1200,325,0,0,950,72,867,134,775,0,19,1,zerg,hard
24,2175,231,0,1200,325,0,0,995,80,839,134,825,0,19,1,zerg,hard
25,2243,236,0,1250,325,0,0,1055,88,867,134,825,0,19,1,zerg,hard
26,1997,241,0,1250,325,0,0,1105,92,867,111,1125,0,19,1,zerg,hard
27,2055,246,0,1250,325,0,0,1155,100,895,111,1200,0,19,1,zerg,hard
28,2103,251,0,1300,325,0,0,1195,108,783,111,1200,0,19,1,zerg,hard
29,2471,256,0,1300,325,0,0,1255,116,839,134,1200,0,19,1,zerg,hard
30,2530,261,0,1300,325,0,0,1310,120,867,111,1200,0,19,1,zerg,hard
31,2593,269,0,1350,525,0,0,1365,128,951,111,1250,0,19,1,zerg,hard
32,2646,279,0,1350,525,0,0,1410,136,867,111,1400,0,19,1,zerg,hard
33,2714,289,0,1350,550,0,0,1470,144,895,134,1450,0,19,1,zerg,hard
34,2767,299,0,1400,550,0,0,1515,152,811,134,1450,0,19,1,zerg,hard
35,2838,309,0,1400,550,0,0,1570,168,895,179,1450,0,19,1,zerg,hard
36,2904,319,0,1400,550,0,0,1620,184,839,223,1500,0,19,1,zerg,hard
37,2966,329,0,1450,550,0,0,1670,196,895,246,1500,0,19,1,zerg,hard
38,3032,339,0,1450,550,0,0,1720,212,839,246,1500,0,19,1,zerg,hard
39,2803,350,0,1450,550,0,0,1775,228,867,246,1800,0,19,1,zerg,hard
40,3169,363,0,1500,550,0,0,1825,244,867,268,1850,0,19,1,zerg,hard
41,3222,373,0,1500,550,0,0,1870,252,839,223,1850,0,19,1,zerg,hard
42,3298,383,0,1500,550,0,0,1930,268,867,223,1900,0,19,1,zerg,hard
43,3364,394,0,1500,700,0,0,1980,284,839,223,1900,0,19,1,zerg,hard
44,3435,409,0,1550,700,0,0,2035,300,923,268,1900,0,19,1,zerg,hard
45,3506,424,0,1550,700,0,0,2090,316,895,268,1900,0,19,1,zerg,hard
46,3572,444,0,1600,700,0,0,2140,332,923,268,1900,0,19,1,zerg,hard
47,3648,464,0,1600,700,0,0,2200,348,923,246,1900,0,19,1,zerg,hard
48,3721,485,0,1600,700,0,0,2265,356,979,223,1900,0,19,1,zerg,hard
49,3787,515,0,1600,1000,0,0,2315,372,979,223,1900,0,19,1,zerg,hard
50,3868,543,0,1600,1000,0,0,2380,388,1007,246,2000,0,19,1,zerg,hard
51,3934,568,0,1600,1000,0,0,2430,404,923,268,2000,0,19,1,zerg,hard
52,3992,593,0,1600,1000,0,0,2480,412,923,223,2200,0,19,1,zerg,hard
