,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,7,-1,terran,hard
2,1125,37,0,700,300,0,0,25,0,176,0,50,0,7,-1,terran,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,7,-1,terran,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,7,-1,terran,hard
5,1250,84,0,750,300,0,0,150,0,727,0,100,0,7,-1,terran,hard
6,1260,102,0,800,300,0,0,185,0,699,0,125,0,7,-1,terran,hard
7,1335,121,0,800,300,0,0,235,0,643,0,175,0,7,-1,terran,hard
8,1375,136,0,800,300,0,0,275,0,699,0,175,0,7,-1,terran,hard
9,1420,151,0,800,300,0,0,320,0,755,0,175,0,7,-1,terran,hard
10,1270,167,0,800,300,0,0,370,0,755,0,375,0,7,-1,terran,hard
11,1510,184,0,850,300,0,0,410,0,755,0,425,0,7,-1,terran,hard
12,1545,199,0,850,300,0,0,445,0,699,0,425,0,7,-1,terran,hard
13,1595,214,0,850,325,0,0,495,0,699,0,425,0,7,-1,terran,hard
14,1639,232,0,900,325,0,0,535,4,699,22,425,0,7,-1,terran,hard
15,1682,252,0,900,325,0,0,570,12,699,67,425,0,7,-1,terran,hard
16,1730,272,0,900,325,0,0,610,20,643,111,425,0,7,-1,terran,hard
17,1784,292,0,900,325,0,0,660,24,671,111,425,0,7,-1,terran,hard
18,1522,312,0,900,325,0,0,690,32,671,111,725,0,7,-1,terran,hard
19,1565,332,0,900,325,0,0,725,40,643,111,725,0,7,-1,terran,hard
20,1613,350,0,900,325,0,0,765,48,615,134,800,0,7,-1,terran,hard
21,1946,365,0,900,325,0,0,790,56,559,134,800,0,7,-1,terran,hard
22,1994,376,0,900,325,0,0,830,64,587,134,850,0,7,-1,terran,hard
23,2042,388,0,950,325,0,0,870,72,587,134,850,0,7,-1,terran,hard
24,2071,406,0,950,525,0,0,895,76,587,111,850,0,7,-1,terran,hard
25,2119,426,0,1000,525,0,0,935,84,587,111,850,0,7,-1,terran,hard
26,2007,448,0,1000,550,0,0,965,92,531,111,1000,0,7,-1,terran,hard
27,2198,473,0,1000,550,0,0,990,108,531,179,1000,0,7,-1,terran,hard
28,2245,494,0,1000,550,0,0,1025,120,503,201,1050,0,7,-1,terran,hard
29,2291,514,0,1000,550,0,0,1055,136,503,246,1050,0,7,-1,terran,hard
30,2337,534,0,1000,550,0,0,1085,152,531,246,1050,0,7,-1,terran,hard
31,2374,558,0,1050,550,0,0,1110,164,475,246,1050,0,7,-1,terran,hard
32,2430,583,0,1050,550,0,0,1150,180,531,246,1050,0,7,-1,terran,hard
33,2477,608,0,1050,550,0,0,1185,192,559,223,1050,0,7,-1,terran,hard
34,2518,633,0,1050,550,0,0,1210,208,559,246,1050,0,7,-1,terran,hard
35,2570,658,0,1050,550,0,0,1250,220,559,223,1050,0,7,-1,terran,hard
36,2621,683,0,1050,550,0,0,1285,236,559,246,1050,0,7,-1,terran,hard
37,2367,708,0,1050,550,0,0,1315,252,587,246,1350,0,7,-1,terran,hard
38,2413,734,0,1050,700,0,0,1345,268,531,268,1350,0,7,-1,terran,hard
39,2760,761,0,1050,700,0,0,1380,280,531,246,1400,0,7,-1,terran,hard
40,2806,786,0,1050,700,0,0,1410,296,531,246,1400,0,7,-1,terran,hard
41,2847,814,0,1050,1000,0,0,1435,312,503,246,1450,0,7,-1,terran,hard
42,2894,844,0,1100,1000,0,0,1470,324,503,246,1500,0,7,-1,terran,hard
43,2945,874,0,1100,1000,0,0,1505,340,531,246,1550,0,7,-1,terran,hard
44,2992,901,0,1100,1000,0,0,1540,352,587,223,1550,0,7,-1,terran,hard
45,3038,932,0,1200,1000,0,0,1570,368,559,246,1600,0,7,-1,terran,hard
46,3090,961,0,1200,1000,0,0,1610,380,587,223,1650,0,7,-1,terran,hard
47,3141,988,0,1250,1000,0,0,1645,396,587,246,1650,0,7,-1,terran,hard
48,3202,1017,0,1300,1000,0,0,1690,412,671,246,1700,0,7,-1,terran,hard
49,3263,1047,0,1300,1000,0,0,1735,428,699,268,1700,0,7,-1,terran,hard
