,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,12,1,terran,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,12,1,terran,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,12,1,terran,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,12,1,terran,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,12,1,terran,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,12,1,terran,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,12,1,terran,hard
8,1385,126,0,800,300,0,0,285,0,755,0,275,0,12,1,terran,hard
9,1420,136,0,800,300,0,0,320,0,755,0,275,0,12,1,terran,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,12,1,terran,hard
11,1510,166,0,950,300,0,0,410,0,699,0,325,0,12,1,terran,hard
12,1555,171,0,950,300,0,0,455,0,755,0,425,0,12,1,terran,hard
13,1600,176,0,950,325,0,0,500,0,783,0,425,0,12,1,terran,hard
14,1644,181,0,950,325,0,0,540,4,727,22,425,0,12,1,terran,hard
15,1683,186,0,1050,325,0,0,575,8,671,44,475,0,12,1,terran,hard
16,1741,191,0,1100,325,0,0,625,16,699,89,475,0,12,1,terran,hard
17,1599,196,0,1100,325,0,0,675,24,755,111,675,0,12,1,terran,hard
18,1842,201,0,1100,325,0,0,710,32,755,134,725,0,12,1,terran,hard
19,1900,206,0,1150,325,0,0,760,40,755,134,725,0,12,1,terran,hard
20,1953,211,0,1150,325,0,0,805,48,727,134,725,0,12,1,terran,hard
21,2006,216,0,1150,325,0,0,850,56,783,134,775,0,12,1,terran,hard
22,2060,221,0,1200,325,0,0,900,60,783,111,775,0,12,1,terran,hard
23,2123,226,0,1200,325,0,0,955,68,839,111,775,0,12,1,terran,hard
24,2176,231,0,1200,325,0,0,1000,76,839,111,825,0,12,1,terran,hard
25,2234,236,0,1250,325,0,0,1050,84,839,134,825,0,12,1,terran,hard
26,1987,241,0,1250,325,0,0,1095,92,783,134,1125,0,12,1,terran,hard
27,2021,246,0,1250,325,0,0,1150,96,839,111,1150,0,12,1,terran,hard
28,2104,251,0,1300,325,0,0,1200,104,839,111,1200,0,12,1,terran,hard
29,2452,256,0,1300,325,0,0,1240,112,811,111,1200,0,12,1,terran,hard
30,2525,261,0,1300,325,0,0,1305,120,867,134,1250,0,12,1,terran,hard
31,2583,270,0,1350,525,0,0,1355,128,839,134,1250,0,12,1,terran,hard
32,2496,280,0,1350,525,0,0,1410,136,951,134,1400,0,12,1,terran,hard
33,2695,290,0,1350,525,0,0,1455,140,839,111,1450,0,12,1,terran,hard
34,2753,300,0,1400,550,0,0,1505,148,867,111,1450,0,12,1,terran,hard
35,2824,310,0,1400,550,0,0,1560,164,839,156,1450,0,12,1,terran,hard
36,2875,320,0,1400,550,0,0,1595,180,783,223,1500,0,12,1,terran,hard
37,2936,330,0,1450,550,0,0,1640,196,755,268,1500,0,12,1,terran,hard
38,3008,340,0,1450,550,0,0,1700,208,783,246,1500,0,12,1,terran,hard
39,3069,350,0,1450,550,0,0,1745,224,839,223,1550,0,12,1,terran,hard
40,3131,360,0,1500,550,0,0,1795,236,839,223,1550,0,12,1,terran,hard
41,2902,370,0,1500,550,0,0,1850,252,839,246,1850,0,12,1,terran,hard
42,3268,380,0,1500,550,0,0,1900,268,867,268,1900,0,12,1,terran,hard
43,3339,390,0,1550,550,0,0,1955,284,895,268,1900,0,12,1,terran,hard
44,3401,404,0,1550,700,0,0,2005,296,867,246,1900,0,12,1,terran,hard
45,3477,419,0,1550,700,0,0,2065,312,895,246,1900,0,12,1,terran,hard
46,3539,439,0,1600,700,0,0,2115,324,923,223,1900,0,12,1,terran,hard
47,3620,459,0,1600,700,0,0,2180,340,979,246,1900,0,12,1,terran,hard
48,3681,480,0,1600,700,0,0,2225,356,923,246,1900,0,12,1,terran,hard
49,3763,509,0,1600,1000,0,0,2295,368,1007,246,2050,0,12,1,terran,hard
50,3829,529,0,1600,1000,0,0,2345,384,923,223,2050,0,12,1,terran,hard
51,3911,549,0,1600,1000,0,0,2415,396,1063,223,2100,0,12,1,terran,hard
52,3982,569,0,1650,1000,0,0,2470,412,979,246,2200,0,12,1,terran,hard
53,4058,589,3,1750,1000,0,0,2530,428,1007,268,2200,0,12,1,terran,hard
54,4129,610,8,1750,1000,0,0,2585,444,951,268,2200,0,12,1,terran,hard
55,4216,630,13,1800,1000,0,0,2660,456,1063,246,2375,25,12,1,terran,hard
56,4282,650,18,1800,1000,0,0,2710,472,1035,246,2375,25,12,1,terran,hard
57,4363,671,23,1900,1000,0,0,2775,488,1063,223,2375,25,12,1,terran,hard
58,4440,692,28,1900,1000,0,0,2840,500,1007,246,2525,75,12,1,terran,hard
59,4526,712,33,2000,1000,0,0,2910,516,1119,246,2525,75,12,1,terran,hard
60,4593,732,38,2100,1000,0,0,2965,528,1063,246,2625,75,12,1,terran,hard
61,4669,753,43,2100,1000,0,0,3025,544,1035,223,2700,100,12,1,terran,hard
62,4751,778,48,2100,1300,0,0,3095,556,1035,223,2775,125,12,1,terran,hard
63,4827,803,53,2300,1300,0,0,3155,572,1063,246,2850,150,12,1,terran,hard
64,4903,830,58,2300,1300,0,0,3215,588,1063,268,2925,175,12,1,terran,hard
65,4984,855,63,2400,1300,0,0,3280,604,1035,268,3000,200,12,1,terran,hard
66,5066,880,68,2500,1300,0,0,3350,616,1091,246,3075,225,12,1,terran,hard
67,5132,906,73,2600,1300,0,0,3400,632,1035,246,3150,250,12,1,terran,hard
68,5218,934,78,2600,1300,0,0,3470,648,1063,223,3250,250,12,1,terran,hard
69,5300,959,83,2800,1300,0,0,3540,660,1035,246,3250,250,12,1,terran,hard
70,5381,985,88,2900,1300,0,0,3605,676,1147,246,3400,300,12,1,terran,hard
71,5448,1013,93,2900,1300,0,0,3660,688,1063,246,3475,325,12,1,terran,hard
72,5534,1038,98,3100,1300,0,0,3730,704,1091,223,3550,350,12,1,terran,hard
73,5606,1063,103,3200,1300,0,0,3790,716,1035,223,3650,350,12,1,terran,hard
74,5692,1091,108,3200,1300,0,0,3860,732,1119,246,3725,375,12,1,terran,hard
75,5773,1117,113,3400,1300,0,0,3925,748,1035,268,3725,375,12,1,terran,hard
76,5859,1144,118,3400,1300,0,0,3995,764,1147,268,3875,425,12,1,terran,hard
77,5926,1173,121,3500,1300,0,0,4050,776,1063,246,3875,425,12,1,terran,hard
78,6017,1203,126,3700,1300,0,0,4125,792,1175,246,3875,425,12,1,terran,hard
79,6088,1242,131,3700,1300,0,0,4180,808,1035,223,3875,425,12,1,terran,hard
80,6175,1287,136,3800,1300,0,0,4255,820,1119,246,3875,425,12,1,terran,hard
81,6251,1331,141,4000,1300,0,0,4315,836,1063,246,3950,450,12,1,terran,hard
82,6233,1380,146,4000,1300,50,0,4385,848,1147,246,3950,450,12,1,terran,hard
83,6009,1434,151,4000,1300,250,0,4445,864,1091,223,3950,450,12,1,terran,hard
84,5991,1489,156,4000,1300,300,0,4515,876,1119,223,3950,450,12,1,terran,hard
85,5972,1548,161,4000,1300,450,0,4580,892,1091,246,4025,475,12,1,terran,hard
86,5853,1604,166,4000,1300,675,0,4645,908,1119,268,4175,525,12,1,terran,hard
87,5834,1652,171,4100,1300,975,0,4710,924,1091,268,4400,600,12,1,terran,hard
88,5911,1689,176,4100,1300,1150,0,4775,936,1091,246,4550,650,12,1,terran,hard
89,5997,1721,181,4100,1300,1350,0,4845,952,1119,246,4725,675,12,1,terran,hard
90,6073,1753,186,4200,1300,1450,0,4905,968,1091,223,4875,725,12,1,terran,hard
91,6155,1780,191,4400,1300,1600,0,4975,980,1119,246,4950,750,12,1,terran,hard
92,6236,1806,196,4500,1300,1800,0,5040,996,1091,246,5025,775,12,1,terran,hard
93,6318,1834,201,4900,1300,2000,0,5110,1008,1147,246,5125,775,12,1,terran,hard
94,6394,1863,205,5100,1300,2200,250,5170,1024,1091,223,5125,775,12,1,terran,hard
95,6476,1894,209,5100,1300,2250,250,5240,1036,1091,223,5275,825,12,1,terran,hard
96,6552,1924,214,5400,1300,2400,250,5300,1052,1063,246,5275,825,12,1,terran,hard
97,6633,1953,217,5500,1300,2500,250,5365,1068,1091,268,5350,850,12,1,terran,hard
98,6719,1984,222,5600,1300,2500,250,5435,1084,1091,268,5425,875,12,1,terran,hard
99,6796,2019,227,5600,1300,2550,325,5500,1096,1119,246,5425,875,12,1,terran,hard
100,6877,2058,232,5700,1300,2675,425,5565,1112,1091,246,5425,875,12,1,terran,hard
101,6958,2102,237,5800,1300,2675,675,5630,1128,1091,223,5425,875,12,1,terran,hard
102,7035,2151,242,5900,1300,2675,675,5695,1140,1063,246,5425,875,12,1,terran,hard
103,7116,2205,247,6000,1300,2675,675,5760,1156,1119,246,5425,875,12,1,terran,hard
104,7193,2264,252,6000,1300,2675,750,5825,1168,1119,246,5425,875,12,1,terran,hard
105,7274,2326,257,6000,1300,2725,825,5890,1184,1119,223,5525,875,12,1,terran,hard
106,7351,2385,262,6000,1300,2725,825,5955,1196,1091,223,5600,900,12,1,terran,hard
107,7432,2442,267,6000,1300,2725,825,6020,1212,1091,246,5675,925,12,1,terran,hard
108,7518,2496,272,6000,1300,2725,825,6090,1228,1119,268,5750,950,12,1,terran,hard
109,7599,2553,277,6000,1300,2725,825,6155,1244,1119,268,5750,950,12,1,terran,hard
110,7676,2614,282,6100,1300,2725,825,6220,1256,1119,246,5825,975,12,1,terran,hard
111,7757,2674,287,6100,1300,2900,825,6285,1272,1091,246,5825,975,12,1,terran,hard
112,7838,2735,292,6200,1300,2950,825,6350,1288,1091,223,5825,975,12,1,terran,hard
113,7915,2801,297,6400,1300,2950,825,6415,1300,1091,246,5825,975,12,1,terran,hard
114,7996,2871,302,6400,1300,3000,825,6480,1316,1091,246,5825,975,12,1,terran,hard
115,8068,2941,307,6400,1300,3000,825,6540,1328,1063,246,5825,975,12,1,terran,hard
116,8149,3011,311,6500,1300,3050,1375,6605,1344,1063,223,5825,975,12,1,terran,hard
117,8216,3078,316,6500,1300,3050,1375,6660,1356,979,223,5925,975,12,1,terran,hard
118,8287,3143,321,6500,1300,3150,1375,6715,1372,979,246,5925,975,12,1,terran,hard
119,8368,3208,326,6500,1300,3150,1375,6780,1388,979,268,5925,975,12,1,terran,hard
120,8434,3276,331,6500,1300,3150,1375,6830,1404,979,268,5925,975,12,1,terran,hard
121,8501,3346,336,6500,1300,3200,1375,6885,1416,951,246,5925,975,12,1,terran,hard
122,8572,3416,341,6600,1300,3250,1450,6940,1432,867,246,5925,975,12,1,terran,hard
123,8633,3486,346,6600,1300,3300,1450,6985,1448,867,223,5925,975,12,1,terran,hard
124,8705,3556,351,6600,1300,3300,1450,7045,1460,895,246,5925,975,12,1,terran,hard
125,8761,3624,356,6600,1300,3300,1600,7085,1476,839,246,6075,1025,12,1,terran,hard
126,8813,3684,361,6600,1300,3300,1700,7125,1488,755,246,6075,1025,12,1,terran,hard
127,8849,3744,366,6600,1300,3300,1775,7145,1504,559,223,6075,1025,12,1,terran,hard
