,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,18,1,protoss,hard
2,1125,37,0,700,300,0,0,25,0,176,0,50,0,18,1,protoss,hard
3,1160,55,0,700,300,0,0,60,0,347,0,100,0,18,1,protoss,hard
4,1220,70,0,750,300,0,0,120,0,671,0,100,0,18,1,protoss,hard
5,1250,85,0,750,300,0,0,150,0,727,0,100,0,18,1,protoss,hard
6,1260,102,0,800,300,0,0,185,0,699,0,125,0,18,1,protoss,hard
7,1340,119,0,800,300,0,0,240,0,671,0,175,0,18,1,protoss,hard
8,1375,134,0,800,300,0,0,275,0,699,0,175,0,18,1,protoss,hard
9,1420,149,0,800,300,0,0,320,0,755,0,175,0,18,1,protoss,hard
10,1270,167,0,850,300,0,0,370,0,727,0,375,0,18,1,protoss,hard
11,1510,184,0,850,300,0,0,410,0,755,0,425,0,18,1,protoss,hard
12,1550,199,0,850,300,0,0,450,0,699,0,425,0,18,1,protoss,hard
13,1585,214,0,850,325,0,0,485,0,643,0,425,0,18,1,protoss,hard
14,1629,232,0,900,325,0,0,525,4,615,22,425,0,18,1,protoss,hard
15,1672,252,0,900,325,0,0,560,12,643,67,425,0,18,1,protoss,hard
16,1710,272,0,900,325,0,0,590,20,587,111,425,0,18,1,protoss,hard
17,1764,292,0,900,325,0,0,640,24,643,111,425,0,18,1,protoss,hard
18,1512,312,0,900,325,0,0,680,32,671,111,725,0,18,1,protoss,hard
19,1565,332,0,900,325,0,0,725,40,755,111,725,0,18,1,protoss,hard
20,1603,352,0,900,325,0,0,755,48,671,134,800,0,18,1,protoss,hard
21,1941,367,0,900,325,0,0,785,56,587,134,800,0,18,1,protoss,hard
22,1989,379,0,900,325,0,0,825,64,559,134,850,0,18,1,protoss,hard
23,2032,389,0,900,325,0,0,860,72,587,134,850,0,18,1,protoss,hard
24,2066,409,0,950,525,0,0,890,76,587,111,850,0,18,1,protoss,hard
25,2109,429,0,1000,525,0,0,925,84,559,111,850,0,18,1,protoss,hard
26,2152,449,0,1000,550,0,0,960,92,559,111,850,0,18,1,protoss,hard
27,2039,474,0,1000,550,0,0,985,104,531,156,1000,0,18,1,protoss,hard
28,2245,495,0,1000,550,0,0,1025,120,559,201,1050,0,18,1,protoss,hard
29,2282,515,0,1000,550,0,0,1050,132,503,223,1050,0,18,1,protoss,hard
30,2333,535,0,1000,550,0,0,1085,148,559,246,1050,0,18,1,protoss,hard
31,2375,559,0,1050,550,0,0,1115,160,503,223,1050,0,18,1,protoss,hard
32,2426,584,0,1050,550,0,0,1150,176,559,246,1050,0,18,1,protoss,hard
33,2472,609,0,1050,550,0,0,1180,192,531,246,1050,0,18,1,protoss,hard
34,2528,634,0,1050,550,0,0,1220,208,587,268,1050,0,18,1,protoss,hard
35,2570,659,0,1050,550,0,0,1250,220,559,246,1050,0,18,1,protoss,hard
