,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,14,-1,terran,hard
2,1125,37,0,700,300,0,0,25,0,176,0,50,0,14,-1,terran,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,14,-1,terran,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,14,-1,terran,hard
5,1250,84,0,750,300,0,0,150,0,727,0,100,0,14,-1,terran,hard
6,1260,102,0,800,300,0,0,185,0,699,0,125,0,14,-1,terran,hard
7,1335,121,0,800,300,0,0,235,0,643,0,175,0,14,-1,terran,hard
8,1375,136,0,800,300,0,0,275,0,699,0,175,0,14,-1,terran,hard
9,1420,151,0,800,300,0,0,320,0,755,0,175,0,14,-1,terran,hard
10,1270,167,0,800,300,0,0,370,0,727,0,375,0,14,-1,terran,hard
11,1505,186,0,850,300,0,0,405,0,727,0,425,0,14,-1,terran,hard
12,1540,201,0,850,300,0,0,440,0,671,0,425,0,14,-1,terran,hard
13,1585,216,0,850,325,0,0,485,0,671,0,425,0,14,-1,terran,hard
14,1615,232,0,850,325,0,0,515,0,615,0,425,0,14,-1,terran,hard
15,1668,252,0,900,325,0,0,560,8,671,44,425,0,14,-1,terran,hard
16,1711,272,0,900,325,0,0,595,16,615,89,425,0,14,-1,terran,hard
17,1759,292,0,900,325,0,0,635,24,671,134,425,0,14,-1,terran,hard
18,1812,312,0,900,325,0,0,680,32,671,134,425,0,14,-1,terran,hard
19,1560,332,0,900,325,0,0,720,40,699,134,725,0,14,-1,terran,hard
20,1589,352,0,900,325,0,0,745,44,615,111,750,0,14,-1,terran,hard
21,1937,368,0,900,325,0,0,785,52,587,111,800,0,14,-1,terran,hard
22,1975,382,0,900,325,0,0,815,60,531,111,850,0,14,-1,terran,hard
23,2023,392,0,900,325,0,0,855,68,587,134,850,0,14,-1,terran,hard
24,2061,408,0,950,525,0,0,885,76,559,134,850,0,14,-1,terran,hard
25,2100,428,0,950,525,0,0,920,80,587,111,850,0,14,-1,terran,hard
26,2138,448,0,1000,550,0,0,950,88,559,111,850,0,14,-1,terran,hard
27,2175,472,0,1000,550,0,0,975,100,503,134,1000,0,14,-1,terran,hard
28,2226,495,0,1000,550,0,0,1010,116,503,201,1050,0,14,-1,terran,hard
29,2272,515,0,1000,550,0,0,1040,132,503,246,1050,0,14,-1,terran,hard
30,2328,535,0,1000,550,0,0,1080,148,587,268,1050,0,14,-1,terran,hard
31,2360,557,0,1050,550,0,0,1100,160,503,246,1050,0,14,-1,terran,hard
32,2402,582,0,1050,550,0,0,1130,172,503,223,1050,0,14,-1,terran,hard
33,2458,607,0,1050,550,0,0,1170,188,503,223,1050,0,14,-1,terran,hard
34,2504,632,0,1050,550,0,0,1200,204,559,246,1050,0,14,-1,terran,hard
35,2550,657,0,1050,550,0,0,1230,220,559,268,1050,0,14,-1,terran,hard
36,2597,682,0,1050,550,0,0,1265,232,531,246,1050,0,14,-1,terran,hard
37,2353,707,0,1050,550,0,0,1305,248,587,246,1350,0,14,-1,terran,hard
38,2699,732,0,1050,700,0,0,1335,264,587,246,1350,0,14,-1,terran,hard
39,2731,758,0,1050,700,0,0,1355,276,503,246,1400,0,14,-1,terran,hard
40,2787,783,0,1050,700,0,0,1395,292,503,246,1400,0,14,-1,terran,hard
41,2833,810,0,1050,1000,0,0,1425,308,503,246,1450,0,14,-1,terran,hard
42,2865,844,0,1100,1000,0,0,1445,320,503,246,1450,0,14,-1,terran,hard
43,2917,875,0,1100,1000,0,0,1485,332,503,223,1500,0,14,-1,terran,hard
44,2963,905,0,1100,1000,0,0,1515,348,503,223,1550,0,14,-1,terran,hard
45,3019,939,0,1150,1000,0,0,1555,364,615,246,1550,0,14,-1,terran,hard
46,3065,970,0,1200,1000,0,0,1585,380,531,268,1600,0,14,-1,terran,hard
47,3112,998,0,1200,1000,0,0,1620,392,587,246,1650,0,14,-1,terran,hard
48,3178,1030,0,1250,1000,0,0,1670,408,643,246,1700,0,14,-1,terran,hard
49,3229,1060,0,1300,1000,0,0,1705,424,671,246,1700,0,14,-1,terran,hard
50,3276,1091,1,1350,1000,0,0,1740,436,671,246,1700,0,14,-1,terran,hard
51,3352,1130,6,1350,1000,0,0,1800,452,727,246,1700,0,14,-1,terran,hard
52,3408,1170,11,1400,1000,0,0,1840,468,783,246,1700,0,14,-1,terran,hard
53,3465,1210,16,1400,1000,0,0,1885,480,811,246,1700,0,14,-1,terran,hard
54,3542,1254,21,1400,1000,0,0,1950,492,839,223,1700,0,14,-1,terran,hard
55,3593,1299,26,1400,1000,0,0,1985,508,811,223,1700,0,14,-1,terran,hard
56,3664,1344,31,1400,1000,0,0,2040,524,867,246,1700,0,14,-1,terran,hard
57,3745,1393,36,1400,1000,0,0,2105,540,839,268,1700,0,14,-1,terran,hard
58,3802,1443,41,1400,1300,0,0,2150,552,923,246,1700,0,14,-1,terran,hard
59,3863,1491,46,1400,1300,0,0,2195,568,839,246,1850,0,14,-1,terran,hard
60,3939,1522,51,1400,1300,0,0,2255,584,867,246,2100,0,14,-1,terran,hard
61,3991,1547,56,1400,1300,0,0,2295,596,811,246,2100,0,14,-1,terran,hard
62,4062,1582,64,1550,1300,0,0,2350,612,895,246,2200,0,14,-1,terran,hard
63,4133,1617,77,1700,1300,0,0,2405,628,839,246,2200,0,14,-1,terran,hard
64,4190,1653,97,1700,1300,0,0,2450,640,867,246,2200,0,14,-1,terran,hard
65,4267,1702,117,1800,1300,0,0,2515,652,923,223,2200,0,14,-1,terran,hard
66,4333,1749,137,1800,1300,0,0,2565,668,895,223,2275,25,14,-1,terran,hard
67,4404,1794,157,1900,1300,0,0,2620,684,951,246,2275,25,14,-1,terran,hard
68,4485,1850,177,1900,1300,0,0,2685,700,951,268,2450,50,14,-1,terran,hard
69,4552,1893,197,1900,1300,0,0,2740,712,979,246,2675,125,14,-1,terran,hard
70,4613,1923,217,1900,1300,0,0,2785,728,923,246,2750,150,14,-1,terran,hard
71,4704,1962,237,2000,1300,0,0,2860,744,951,246,2850,150,14,-1,terran,hard
72,4751,2002,257,2000,1300,0,0,2895,756,867,246,2850,150,14,-1,terran,hard
73,4842,2037,277,2200,1300,0,0,2970,772,1035,246,3000,200,14,-1,terran,hard
