,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,17,1,terran,hard
2,1125,37,0,700,300,0,0,25,0,176,0,50,0,17,1,terran,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,17,1,terran,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,17,1,terran,hard
5,1250,84,0,750,300,0,0,150,0,727,0,100,0,17,1,terran,hard
6,1260,102,0,800,300,0,0,185,0,699,0,125,0,17,1,terran,hard
7,1335,122,0,800,300,0,0,235,0,643,0,175,0,17,1,terran,hard
8,1380,137,0,800,300,0,0,280,0,727,0,175,0,17,1,terran,hard
9,1420,152,0,800,300,0,0,320,0,755,0,175,0,17,1,terran,hard
10,1270,167,0,800,300,0,0,370,0,755,0,375,0,17,1,terran,hard
11,1510,187,0,850,300,0,0,410,0,727,0,425,0,17,1,terran,hard
12,1540,202,0,850,300,0,0,440,0,671,0,425,0,17,1,terran,hard
13,1585,217,0,850,325,0,0,485,0,643,0,425,0,17,1,terran,hard
14,1634,232,0,850,325,0,0,530,4,671,22,425,0,17,1,terran,hard
15,1667,252,0,900,325,0,0,555,12,643,67,425,0,17,1,terran,hard
16,1720,272,0,900,325,0,0,600,20,615,111,425,0,17,1,terran,hard
17,1773,292,0,900,325,0,0,645,28,643,134,425,0,17,1,terran,hard
18,1512,312,0,900,325,0,0,680,32,699,111,725,0,17,1,terran,hard
19,1560,332,0,900,325,0,0,720,40,699,111,725,0,17,1,terran,hard
20,1608,351,0,900,325,0,0,760,48,643,111,800,0,17,1,terran,hard
21,1946,366,0,900,325,0,0,790,56,615,134,800,0,17,1,terran,hard
22,1994,378,0,900,325,0,0,830,64,615,134,850,0,17,1,terran,hard
23,2033,389,0,900,325,0,0,865,68,587,111,850,0,17,1,terran,hard
24,2066,406,0,950,525,0,0,890,76,559,111,850,0,17,1,terran,hard
25,2119,426,0,1000,525,0,0,935,84,587,111,850,0,17,1,terran,hard
26,2002,447,0,1000,550,0,0,960,92,531,134,1000,0,17,1,terran,hard
27,2199,472,0,1000,550,0,0,995,104,587,156,1000,0,17,1,terran,hard
28,2236,493,0,1000,550,0,0,1020,116,475,179,1050,0,17,1,terran,hard
29,2292,513,0,1000,550,0,0,1060,132,559,223,1050,0,17,1,terran,hard
30,2339,533,0,1000,550,0,0,1095,144,559,223,1050,0,17,1,terran,hard
31,2380,557,0,1050,550,0,0,1120,160,559,246,1050,0,17,1,terran,hard
32,2426,582,0,1050,550,0,0,1150,176,503,246,1050,0,17,1,terran,hard
33,2482,607,0,1050,550,0,0,1190,192,531,268,1050,0,17,1,terran,hard
34,2524,632,0,1050,550,0,0,1220,204,559,246,1050,0,17,1,terran,hard
35,2571,657,0,1050,550,0,0,1255,216,587,223,1050,0,17,1,terran,hard
36,2622,682,0,1050,550,0,0,1290,232,559,223,1050,0,17,1,terran,hard
37,2368,707,0,1050,550,0,0,1320,248,559,246,1350,0,17,1,terran,hard
38,2719,733,0,1050,700,0,0,1355,264,559,268,1400,0,17,1,terran,hard
39,2756,758,0,1050,700,0,0,1380,276,503,246,1400,0,17,1,terran,hard
40,2807,783,0,1050,700,0,0,1415,292,531,246,1400,0,17,1,terran,hard
41,2849,811,0,1050,1000,0,0,1445,304,503,223,1450,0,17,1,terran,hard
42,2900,842,0,1100,1000,0,0,1480,320,559,246,1500,0,17,1,terran,hard
43,2941,870,0,1100,1000,0,0,1505,336,503,246,1550,0,17,1,terran,hard
44,3002,897,0,1150,1000,0,0,1550,352,587,268,1550,0,17,1,terran,hard
45,3039,929,0,1200,1000,0,0,1575,364,531,246,1600,0,17,1,terran,hard
46,3096,959,0,1250,1000,0,0,1620,376,643,223,1600,0,17,1,terran,hard
47,3142,986,0,1250,1000,0,0,1650,392,559,223,1650,0,17,1,terran,hard
48,3203,1017,0,1300,1000,0,0,1695,408,671,246,1700,0,17,1,terran,hard
49,3259,1047,0,1300,1000,0,0,1735,424,643,268,1700,0,17,1,terran,hard
50,3311,1079,3,1350,1000,0,0,1775,436,699,246,1700,0,17,1,terran,hard
51,3372,1119,8,1400,1000,0,0,1820,452,699,246,1700,0,17,1,terran,hard
52,3429,1159,13,1400,1000,0,0,1865,464,727,223,1700,0,17,1,terran,hard
53,3490,1200,18,1400,1000,0,0,1910,480,727,246,1700,0,17,1,terran,hard
54,3556,1245,23,1400,1000,0,0,1960,496,783,246,1700,0,17,1,terran,hard
55,3622,1290,28,1400,1000,0,0,2010,512,811,268,1700,0,17,1,terran,hard
56,3679,1335,33,1400,1000,0,0,2055,524,839,246,1700,0,17,1,terran,hard
57,3751,1385,38,1400,1000,0,0,2115,536,839,223,1700,0,17,1,terran,hard
58,3812,1439,43,1400,1300,0,0,2160,552,811,223,1700,0,17,1,terran,hard
59,3883,1495,48,1400,1300,0,0,2215,568,867,246,1750,0,17,1,terran,hard
60,3944,1548,53,1400,1300,0,0,2260,584,839,268,1850,0,17,1,terran,hard
61,4001,1589,58,1400,1300,0,0,2305,596,839,246,2050,0,17,1,terran,hard
62,4067,1620,65,1450,1300,0,0,2355,612,811,246,2200,0,17,1,terran,hard
63,4139,1651,75,1450,1300,0,0,2415,624,867,223,2200,0,17,1,terran,hard
64,4205,1688,85,1650,1300,0,0,2465,640,895,246,2200,0,17,1,terran,hard
65,4261,1732,103,1700,1300,0,0,2505,656,839,246,2200,0,17,1,terran,hard
66,4337,1777,123,1800,1300,0,0,2565,672,783,268,2275,25,17,1,terran,hard
67,4409,1817,143,1900,1300,0,0,2625,684,895,246,2525,75,17,1,terran,hard
68,4481,1853,163,1900,1300,0,0,2685,696,979,223,2675,125,17,1,terran,hard
69,4537,1883,183,1900,1300,0,0,2725,712,951,223,2750,150,17,1,terran,hard
70,4623,1915,203,1900,1300,0,0,2795,728,951,246,2750,150,17,1,terran,hard
71,4694,1951,223,1900,1300,0,0,2850,744,951,268,2850,150,17,1,terran,hard
72,4761,1985,243,2200,1300,0,0,2905,756,1007,246,2925,175,17,1,terran,hard
73,4837,2022,263,2400,1300,0,0,2965,772,951,246,2925,175,17,1,terran,hard
74,4904,2064,283,2500,1300,0,0,3020,784,951,223,3000,200,17,1,terran,hard
75,4975,2105,303,2600,1300,0,0,3075,800,951,246,3000,200,17,1,terran,hard
76,5061,2143,323,2700,1300,0,0,3145,816,1007,246,3150,250,17,1,terran,hard
77,5127,2188,343,2800,1300,0,0,3195,832,979,268,3150,250,17,1,terran,hard
78,5189,2232,363,2800,1300,0,0,3245,844,923,246,3250,250,17,1,terran,hard
79,5266,2277,383,2900,1300,0,0,3310,856,923,223,3325,275,17,1,terran,hard
80,5342,2325,403,2900,1300,0,0,3370,872,979,223,3400,300,17,1,terran,hard
81,5408,2371,423,3100,1300,0,0,3420,888,1007,246,3400,300,17,1,terran,hard
82,5474,2423,443,3100,1300,0,0,3470,904,895,268,3475,325,17,1,terran,hard
