,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,24,-1,protoss,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,24,-1,protoss,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,24,-1,protoss,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,24,-1,protoss,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,24,-1,protoss,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,24,-1,protoss,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,24,-1,protoss,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,24,-1,protoss,hard
9,1420,136,0,800,300,0,0,320,0,755,0,275,0,24,-1,protoss,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,24,-1,protoss,hard
11,1505,166,0,950,300,0,0,405,0,699,0,325,0,24,-1,protoss,hard
12,1550,171,0,950,300,0,0,450,0,727,0,425,0,24,-1,protoss,hard
13,1585,176,0,950,325,0,0,485,0,699,0,425,0,24,-1,protoss,hard
14,1638,181,0,950,325,0,0,530,8,699,44,425,0,24,-1,protoss,hard
15,1682,186,0,1050,325,0,0,570,12,671,67,475,0,24,-1,protoss,hard
16,1725,191,0,1100,325,0,0,605,20,671,111,475,0,24,-1,protoss,hard
17,1588,196,0,1100,325,0,0,660,28,727,111,675,0,24,-1,protoss,hard
18,1846,201,0,1100,325,0,0,710,36,783,134,725,0,24,-1,protoss,hard
19,1885,206,0,1150,325,0,0,745,40,783,111,725,0,24,-1,protoss,hard
20,1953,211,0,1150,325,0,0,805,48,811,111,725,0,24,-1,protoss,hard
21,2011,216,0,1150,325,0,0,855,56,783,111,775,0,24,-1,protoss,hard
22,2069,221,0,1200,325,0,0,905,64,895,134,775,0,24,-1,protoss,hard
23,2132,226,0,1200,325,0,0,960,72,867,134,775,0,24,-1,protoss,hard
24,2185,231,0,1200,325,0,0,1005,80,867,134,825,0,24,-1,protoss,hard
25,2248,236,0,1250,325,0,0,1060,88,867,134,825,0,24,-1,protoss,hard
26,2002,241,0,1250,325,0,0,1110,92,811,111,1125,0,24,-1,protoss,hard
27,2050,246,0,1250,325,0,0,1150,100,783,111,1150,0,24,-1,protoss,hard
28,2113,251,0,1300,325,0,0,1205,108,811,111,1200,0,24,-1,protoss,hard
29,2481,256,0,1300,325,0,0,1265,116,895,134,1200,0,24,-1,protoss,hard
30,2520,261,0,1300,325,0,0,1300,120,867,111,1250,0,24,-1,protoss,hard
31,2588,268,0,1350,525,0,0,1360,128,867,111,1250,0,24,-1,protoss,hard
32,2501,278,0,1350,525,0,0,1415,136,811,111,1400,0,24,-1,protoss,hard
33,2709,288,0,1350,550,0,0,1465,144,923,134,1450,0,24,-1,protoss,hard
34,2757,298,0,1400,550,0,0,1505,152,811,134,1450,0,24,-1,protoss,hard
35,2833,308,0,1400,550,0,0,1565,168,867,179,1450,0,24,-1,protoss,hard
36,2894,318,0,1400,550,0,0,1610,184,811,223,1500,0,24,-1,protoss,hard
37,2961,328,0,1450,550,0,0,1665,196,895,246,1500,0,24,-1,protoss,hard
38,3027,338,0,1450,550,0,0,1715,212,811,246,1500,0,24,-1,protoss,hard
39,2793,349,0,1450,550,0,0,1765,228,867,246,1800,0,24,-1,protoss,hard
40,3164,362,0,1500,550,0,0,1820,244,867,246,1850,0,24,-1,protoss,hard
41,3212,372,0,1500,550,0,0,1860,252,839,223,1850,0,24,-1,protoss,hard
42,3288,382,0,1500,550,0,0,1920,268,839,223,1900,0,24,-1,protoss,hard
43,3359,392,0,1500,550,0,0,1975,284,867,246,1900,0,24,-1,protoss,hard
44,3425,406,0,1550,700,0,0,2025,300,923,268,1900,0,24,-1,protoss,hard
45,3491,422,0,1550,700,0,0,2075,316,895,268,1900,0,24,-1,protoss,hard
46,3572,442,0,1600,700,0,0,2140,332,923,268,1900,0,24,-1,protoss,hard
47,3649,462,0,1600,700,0,0,2205,344,1007,246,1900,0,24,-1,protoss,hard
48,3711,482,0,1600,700,0,0,2255,356,1007,223,1900,0,24,-1,protoss,hard
49,3787,508,0,1600,1000,0,0,2315,372,951,223,2000,0,24,-1,protoss,hard
50,3863,529,0,1600,1000,0,0,2375,388,951,246,2050,0,24,-1,protoss,hard
51,3944,549,0,1600,1000,0,0,2440,404,1007,246,2050,0,24,-1,protoss,hard
52,4002,571,0,1700,1000,0,0,2490,412,1007,223,2200,0,24,-1,protoss,hard
53,4078,591,2,1750,1000,0,0,2550,428,979,223,2200,0,24,-1,protoss,hard
54,4159,612,7,1750,1000,0,0,2615,444,1007,246,2200,0,24,-1,protoss,hard
55,4230,634,12,1800,1000,0,0,2670,460,1007,268,2375,25,24,-1,protoss,hard
56,4316,654,22,1800,1000,0,0,2740,476,1063,268,2375,25,24,-1,protoss,hard
57,4387,674,32,1900,1000,0,0,2795,492,1007,268,2450,50,24,-1,protoss,hard
58,4463,695,42,1900,1000,0,0,2855,508,1035,246,2525,75,24,-1,protoss,hard
59,4531,715,52,2000,1000,0,0,2915,516,979,223,2525,75,24,-1,protoss,hard
60,4617,737,62,2000,1300,0,0,2985,532,1035,223,2600,100,24,-1,protoss,hard
61,4693,763,72,2100,1300,0,0,3045,548,1035,246,2750,150,24,-1,protoss,hard
62,4769,788,82,2100,1300,0,0,3105,564,1063,246,2750,150,24,-1,protoss,hard
63,4837,813,92,2300,1300,0,0,3165,572,1035,223,2925,175,24,-1,protoss,hard
64,4918,839,102,2300,1300,0,0,3230,588,1063,223,3000,200,24,-1,protoss,hard
65,4999,864,112,2300,1300,0,0,3295,604,1063,246,3000,200,24,-1,protoss,hard
66,5070,890,122,2600,1300,0,0,3350,620,1035,268,3075,225,24,-1,protoss,hard
67,5156,918,132,2600,1300,0,0,3420,636,1063,268,3250,250,24,-1,protoss,hard
68,5232,943,142,2700,1300,0,0,3480,652,1035,268,3250,250,24,-1,protoss,hard
