,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,14,1,terran,hard
2,1125,37,0,700,300,0,0,25,0,176,0,50,0,14,1,terran,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,14,1,terran,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,14,1,terran,hard
5,1250,84,0,750,300,0,0,150,0,727,0,100,0,14,1,terran,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,14,1,terran,hard
7,1335,116,0,800,300,0,0,235,0,643,0,275,0,14,1,terran,hard
8,1375,126,0,800,300,0,0,275,0,699,0,275,0,14,1,terran,hard
9,1420,137,0,800,300,0,0,320,0,755,0,275,0,14,1,terran,hard
10,1470,152,0,800,300,0,0,370,0,727,0,275,0,14,1,terran,hard
11,1515,166,0,950,300,0,0,415,0,783,0,325,0,14,1,terran,hard
12,1550,172,0,950,300,0,0,450,0,727,0,425,0,14,1,terran,hard
13,1595,177,0,950,325,0,0,495,0,727,0,425,0,14,1,terran,hard
14,1634,182,0,950,325,0,0,530,4,643,22,425,0,14,1,terran,hard
15,1692,187,0,1050,325,0,0,580,12,727,67,425,0,14,1,terran,hard
16,1736,197,0,1100,325,0,0,620,16,699,89,625,0,14,1,terran,hard
17,1780,204,0,1100,325,0,0,660,20,699,89,675,0,14,1,terran,hard
18,1838,209,0,1100,325,0,0,710,28,727,89,675,0,14,1,terran,hard
19,1891,216,0,1100,325,0,0,755,36,755,111,725,0,14,1,terran,hard
20,1944,221,0,1150,325,0,0,800,44,811,134,725,0,14,1,terran,hard
21,2008,226,0,1150,325,0,0,860,48,839,111,775,0,14,1,terran,hard
22,2051,231,0,1200,325,0,0,895,56,783,111,775,0,14,1,terran,hard
23,2109,236,0,1200,325,0,0,945,64,811,111,775,0,14,1,terran,hard
24,2182,241,0,1200,325,0,0,1010,72,811,134,825,0,14,1,terran,hard
25,2235,246,0,1250,325,0,0,1055,80,895,134,825,0,14,1,terran,hard
26,1993,251,0,1250,325,0,0,1105,88,895,134,1125,0,14,1,terran,hard
27,2001,256,0,1250,325,0,0,1155,96,839,134,1175,0,14,1,terran,hard
28,2105,263,4,1300,325,0,0,1205,100,839,111,1200,0,14,1,terran,hard
29,2453,270,9,1300,525,0,0,1245,108,783,111,1200,0,14,1,terran,hard
30,2521,281,14,1300,525,0,0,1305,116,839,111,1200,0,14,1,terran,hard
31,2424,296,19,1350,525,0,0,1350,124,811,134,1350,0,14,1,terran,hard
32,2613,306,24,1350,525,0,0,1385,128,783,111,1400,0,14,1,terran,hard
33,2676,316,29,1350,525,0,0,1440,136,755,111,1400,0,14,1,terran,hard
34,2734,326,34,1350,550,0,0,1490,144,755,111,1450,0,14,1,terran,hard
35,2790,336,39,1400,550,0,0,1530,160,811,179,1450,0,14,1,terran,hard
36,2851,347,44,1400,550,0,0,1575,176,727,223,1450,0,14,1,terran,hard
37,2913,357,49,1450,550,0,0,1625,188,783,246,1500,0,14,1,terran,hard
38,2974,367,54,1450,550,0,0,1670,204,755,246,1500,0,14,1,terran,hard
39,3031,377,59,1450,550,0,0,1715,216,811,223,1550,0,14,1,terran,hard
40,3102,387,64,1500,550,0,0,1770,232,811,246,1550,0,14,1,terran,hard
41,2859,397,69,1500,550,0,0,1815,244,839,223,1850,0,14,1,terran,hard
42,2910,407,74,1500,550,0,0,1850,260,755,246,1850,0,14,1,terran,hard
43,3292,424,79,1550,700,0,0,1920,272,839,223,1900,0,14,1,terran,hard
44,3348,439,84,1550,700,0,0,1960,288,811,246,1900,0,14,1,terran,hard
45,3419,454,89,1550,700,0,0,2015,304,923,246,1900,0,14,1,terran,hard
46,3490,474,94,1600,700,0,0,2070,320,839,268,1900,0,14,1,terran,hard
47,3561,494,99,1600,700,0,0,2125,336,923,268,1900,0,14,1,terran,hard
48,3623,515,104,1600,700,0,0,2175,348,895,246,1900,0,14,1,terran,hard
49,3709,543,109,1600,1000,0,0,2245,364,979,246,1950,0,14,1,terran,hard
50,3766,572,114,1600,1000,0,0,2290,376,923,223,2000,0,14,1,terran,hard
51,3837,592,119,1600,1000,0,0,2345,392,951,246,2100,0,14,1,terran,hard
52,3904,613,124,1600,1000,0,0,2400,404,867,223,2250,0,14,1,terran,hard
53,3980,633,129,1650,1000,0,0,2460,420,951,246,2250,0,14,1,terran,hard
54,4042,654,134,1700,1000,0,0,2510,432,923,223,2250,0,14,1,terran,hard
55,4128,675,139,1850,1000,0,0,2580,448,1007,246,2375,25,14,1,terran,hard
56,4194,695,149,1850,1000,0,0,2630,464,951,246,2375,25,14,1,terran,hard
57,4265,715,159,1950,1000,0,0,2685,480,979,268,2375,25,14,1,terran,hard
58,4341,742,169,2000,1000,0,0,2745,496,923,268,2375,25,14,1,terran,hard
59,4418,764,179,2000,1000,0,0,2810,508,1007,246,2525,75,14,1,terran,hard
60,4504,785,189,2000,1000,0,0,2880,524,1063,246,2525,75,14,1,terran,hard
61,4571,806,199,2100,1000,0,0,2935,536,1063,223,2700,100,14,1,terran,hard
62,4652,826,209,2100,1000,0,0,3000,552,1063,246,2700,100,14,1,terran,hard
63,4734,850,219,2100,1300,0,0,3070,564,1091,223,2775,125,14,1,terran,hard
64,4815,876,229,2300,1300,0,0,3135,580,1119,246,2925,175,14,1,terran,hard
65,4882,901,239,2300,1300,0,0,3190,592,1063,223,2925,175,14,1,terran,hard
66,4968,927,249,2500,1300,0,0,3260,608,1063,246,3000,200,14,1,terran,hard
67,5049,959,259,2500,1300,0,0,3325,624,1063,246,3000,200,14,1,terran,hard
68,5125,990,269,2600,1300,0,0,3385,640,1063,268,3150,250,14,1,terran,hard
69,5206,1019,279,2800,1300,0,0,3450,656,1063,268,3150,250,14,1,terran,hard
70,5278,1049,289,2800,1300,0,0,3510,668,1035,246,3400,300,14,1,terran,hard
71,5364,1074,299,2900,1300,50,0,3580,684,1119,246,3400,300,14,1,terran,hard
72,5431,1100,309,2900,1300,50,0,3635,696,1035,223,3475,325,14,1,terran,hard
73,5512,1133,319,3100,1300,50,0,3700,712,1063,246,3475,325,14,1,terran,hard
74,5589,1165,329,3100,1300,50,0,3765,724,1035,223,3650,350,14,1,terran,hard
75,5675,1194,339,3300,1300,50,0,3835,740,1119,246,3650,350,14,1,terran,hard
