,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,18,1,protoss,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,18,1,protoss,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,18,1,protoss,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,18,1,protoss,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,18,1,protoss,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,18,1,protoss,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,18,1,protoss,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,18,1,protoss,hard
9,1420,136,0,800,300,0,0,320,0,755,0,275,0,18,1,protoss,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,18,1,protoss,hard
11,1505,166,0,950,300,0,0,405,0,699,0,325,0,18,1,protoss,hard
12,1555,171,0,950,300,0,0,455,0,727,0,425,0,18,1,protoss,hard
13,1595,176,0,950,325,0,0,495,0,755,0,425,0,18,1,protoss,hard
14,1639,181,0,950,325,0,0,535,4,727,22,425,0,18,1,protoss,hard
15,1682,186,0,1050,325,0,0,570,12,671,67,475,0,18,1,protoss,hard
16,1740,191,0,1100,325,0,0,620,20,671,111,475,0,18,1,protoss,hard
17,1589,196,0,1100,325,0,0,665,24,727,111,675,0,18,1,protoss,hard
18,1827,201,0,1100,325,0,0,695,32,699,111,725,0,18,1,protoss,hard
19,1880,206,0,1150,325,0,0,740,40,699,111,725,0,18,1,protoss,hard
20,1948,211,0,1150,325,0,0,800,48,755,134,725,0,18,1,protoss,hard
21,1996,216,0,1150,325,0,0,840,56,811,134,775,0,18,1,protoss,hard
22,2044,221,0,1200,325,0,0,880,64,783,134,775,0,18,1,protoss,hard
23,2117,226,0,1200,325,0,0,945,72,783,134,775,0,18,1,protoss,hard
24,2171,231,0,1200,325,0,0,995,76,867,111,825,0,18,1,protoss,hard
25,2219,236,0,1250,325,0,0,1035,84,867,111,825,0,18,1,protoss,hard
26,1977,241,0,1250,325,0,0,1085,92,811,111,1125,0,18,1,protoss,hard
27,2011,246,0,1250,325,0,0,1140,96,811,111,1150,0,18,1,protoss,hard
28,2015,256,0,1300,325,0,0,1190,100,867,89,1225,0,18,1,protoss,hard
29,2413,263,6,1300,325,0,0,1230,108,811,89,1225,0,18,1,protoss,hard
30,2477,268,18,1300,325,0,0,1265,112,699,89,1250,0,18,1,protoss,hard
31,2540,274,33,1300,525,0,0,1320,120,699,111,1250,0,18,1,protoss,hard
32,2588,284,48,1350,525,0,0,1360,128,727,111,1250,0,18,1,protoss,hard
33,2636,294,63,1350,525,0,0,1400,136,755,134,1300,0,18,1,protoss,hard
34,2689,304,76,1400,550,0,0,1445,144,727,134,1300,0,18,1,protoss,hard
35,2751,314,86,1400,550,0,0,1495,156,755,156,1300,0,18,1,protoss,hard
36,2798,324,96,1400,550,0,0,1530,168,727,179,1350,0,18,1,protoss,hard
37,2859,334,106,1450,550,0,0,1575,184,727,223,1350,0,18,1,protoss,hard
38,2930,344,116,1450,550,0,0,1630,200,755,246,1350,0,18,1,protoss,hard
39,2996,355,126,1450,550,0,0,1680,216,839,268,1350,0,18,1,protoss,hard
