,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,15,1,terran,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,15,1,terran,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,15,1,terran,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,15,1,terran,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,15,1,terran,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,15,1,terran,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,15,1,terran,hard
8,1385,126,0,800,300,0,0,285,0,755,0,275,0,15,1,terran,hard
9,1425,136,0,800,300,0,0,325,0,783,0,275,0,15,1,terran,hard
10,1465,151,0,800,300,0,0,365,0,699,0,275,0,15,1,terran,hard
11,1510,166,0,950,300,0,0,410,0,699,0,325,0,15,1,terran,hard
12,1555,171,0,950,300,0,0,455,0,727,0,425,0,15,1,terran,hard
13,1605,176,0,950,325,0,0,505,0,783,0,425,0,15,1,terran,hard
14,1644,181,0,950,325,0,0,540,4,727,22,425,0,15,1,terran,hard
15,1688,186,0,1050,325,0,0,580,8,699,44,425,0,15,1,terran,hard
16,1531,196,0,1100,325,0,0,615,16,615,89,625,0,15,1,terran,hard
17,1794,203,0,1100,325,0,0,670,24,727,111,675,0,15,1,terran,hard
18,1842,208,0,1100,325,0,0,710,32,727,134,725,0,15,1,terran,hard
19,1885,213,0,1100,325,0,0,745,40,727,134,725,0,15,1,terran,hard
20,1948,218,0,1150,325,0,0,800,48,727,134,725,0,15,1,terran,hard
21,1996,223,0,1150,325,0,0,840,56,699,134,775,0,15,1,terran,hard
22,2050,228,0,1200,325,0,0,890,60,811,111,775,0,15,1,terran,hard
23,2108,233,0,1200,325,0,0,940,68,783,111,775,0,15,1,terran,hard
24,2161,238,0,1200,325,0,0,985,76,839,111,825,0,15,1,terran,hard
25,2224,243,0,1250,325,0,0,1040,84,839,134,825,0,15,1,terran,hard
26,1988,248,0,1250,325,0,0,1100,88,895,111,1125,0,15,1,terran,hard
